index,age,gender,country,education,role,field,cat_experience,cat_salary,share_unido
21050,25-29,Man,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Mid,50K - 100K, Colab 
21051,22-24,Woman,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Colab 
21074,22-24,Woman,India,Bachelor’s degree,Data Analyst,Computers/Technology,Senior,< 20K,I do not share my work publicly
21079,45-49,Woman,Spain,Master’s degree,Data Analyst,Other,Junior,< 20K, GitHub 
21079,45-49,Woman,Spain,Master’s degree,Data Analyst,Other,Junior,< 20K, Kaggle 
21079,45-49,Woman,Spain,Master’s degree,Data Analyst,Other,Junior,< 20K, Colab 
21082,25-29,Man,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, GitHub 
21082,25-29,Man,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Kaggle 
21090,18-21,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 20K, GitHub 
21090,18-21,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 20K, Colab 
21099,22-24,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Marketing/CRM,Junior,20K - 50K,I do not share my work publicly
21125,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,< 20K, GitHub 
21125,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,< 20K, Kaggle 
21138,30-34,Man,India,Master’s degree,Data Analyst,Computers/Technology,Mid,< 20K,I do not share my work publicly
21155,25-29,Woman,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K, GitHub 
21155,25-29,Woman,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Kaggle 
21162,25-29,Man,China,Master’s degree,Data Analyst,Shipping/Transportation,Junior,20K - 50K, GitHub 
21163,22-24,Man,Philippines,Bachelor’s degree,Data Analyst,Other,Mid,< 20K,I do not share my work publicly
21195,30-34,Man,Thailand,Master’s degree,Data Analyst,Government/Public Service,Junior,< 20K, GitHub 
21195,30-34,Man,Thailand,Master’s degree,Data Analyst,Government/Public Service,Junior,< 20K, Colab 
21195,30-34,Man,Thailand,Master’s degree,Data Analyst,Government/Public Service,Junior,< 20K, Shiny 
21226,18-21,Man,Egypt,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,Junior,< 20K,I do not share my work publicly
21235,22-24,Man,India,Master’s degree,Data Analyst,Medical/Pharmaceutical,Mid,< 20K, GitHub 
21235,22-24,Man,India,Master’s degree,Data Analyst,Medical/Pharmaceutical,Mid,< 20K, Kaggle 
21236,45-49,Man,United States of America,Master’s degree,Data Analyst,Medical/Pharmaceutical,Senior+,100K - 200K,Other
21242,45-49,Man,Russia,Bachelor’s degree,Business Analyst,Retail/Sales,Junior,< 20K,I do not share my work publicly
21249,35-39,Man,Bangladesh,Bachelor’s degree,Business Analyst,Computers/Technology,Senior,< 20K, GitHub 
21249,35-39,Man,Bangladesh,Bachelor’s degree,Business Analyst,Computers/Technology,Senior,< 20K, Kaggle 
21251,25-29,Man,Nigeria,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,20K - 50K, Kaggle 
21273,35-39,Woman,South Korea,Master’s degree,Data Analyst,Computers/Technology,Senior+,50K - 100K, GitHub 
21273,35-39,Woman,South Korea,Master’s degree,Data Analyst,Computers/Technology,Senior+,50K - 100K, Kaggle 
21273,35-39,Woman,South Korea,Master’s degree,Data Analyst,Computers/Technology,Senior+,50K - 100K, Colab 
21280,25-29,Woman,United States of America,Master’s degree,Business Analyst,Accounting/Finance,Mid,50K - 100K,I do not share my work publicly
21300,22-24,Man,Canada,Some college/university study without earning a bachelor’s degree,Business Analyst,Accounting/Finance,Junior,20K - 50K,I do not share my work publicly
21306,35-39,Man,India,Master’s degree,Data Analyst,Insurance/Risk Assessment,Senior,20K - 50K,I do not share my work publicly
21322,25-29,Prefer not to say,Italy,Master’s degree,Business Analyst,Marketing/CRM,Junior,< 20K,I do not share my work publicly
21329,45-49,Man,Other,Master’s degree,Data Analyst,Government/Public Service,Junior,50K - 100K,I do not share my work publicly
21332,25-29,Man,India,Master’s degree,Business Analyst,Energy/Mining,Junior,< 20K,I do not share my work publicly
21362,25-29,Man,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Kaggle 
21364,30-34,Man,India,Master’s degree,Business Analyst,Accounting/Finance,Junior,< 20K, Kaggle 
21364,30-34,Man,India,Master’s degree,Business Analyst,Accounting/Finance,Junior,< 20K, Colab 
21373,45-49,Man,India,Bachelor’s degree,Business Analyst,Manufacturing/Fabrication,Junior,20K - 50K, Kaggle 
21375,22-24,Man,Bangladesh,Bachelor’s degree,Data Analyst,Academics/Education,Mid,< 20K, GitHub 
21375,22-24,Man,Bangladesh,Bachelor’s degree,Data Analyst,Academics/Education,Mid,< 20K, Personal blog 
21375,22-24,Man,Bangladesh,Bachelor’s degree,Data Analyst,Academics/Education,Mid,< 20K, Kaggle 
21400,25-29,Man,Peru,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 20K,I do not share my work publicly
21406,25-29,Man,Italy,Master’s degree,Business Analyst,Energy/Mining,Junior,20K - 50K, Kaggle 
21410,30-34,Woman,Philippines,Master’s degree,Data Analyst,Marketing/CRM,Senior,50K - 100K, Personal blog 
21410,30-34,Woman,Philippines,Master’s degree,Data Analyst,Marketing/CRM,Senior,50K - 100K, Kaggle 
21426,25-29,Man,United States of America,Master’s degree,Business Analyst,Other,Junior,50K - 100K,I do not share my work publicly
21428,30-34,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K,I do not share my work publicly
21449,35-39,Man,Turkey,Master’s degree,Data Analyst,Accounting/Finance,Mid,< 20K,I do not share my work publicly
21463,22-24,Man,India,Doctoral degree,Business Analyst,Accounting/Finance,Junior,< 20K, GitHub 
21463,22-24,Man,India,Doctoral degree,Business Analyst,Accounting/Finance,Junior,< 20K, Personal blog 
21513,25-29,Man,Nigeria,Bachelor’s degree,Data Analyst,Academics/Education,Junior,< 20K, GitHub 
21513,25-29,Man,Nigeria,Bachelor’s degree,Data Analyst,Academics/Education,Junior,< 20K, Kaggle 
21513,25-29,Man,Nigeria,Bachelor’s degree,Data Analyst,Academics/Education,Junior,< 20K, Colab 
21516,30-34,Man,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Mid,50K - 100K, Plotly Dash 
21516,30-34,Man,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Mid,50K - 100K, GitHub 
21516,30-34,Man,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Mid,50K - 100K, Personal blog 
21555,40-44,Man,Spain,Master’s degree,Data Analyst,Shipping/Transportation,Senior+,20K - 50K,I do not share my work publicly
21564,22-24,Woman,Taiwan,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,20K - 50K,I do not share my work publicly
21581,35-39,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior+,50K - 100K, GitHub 
21581,35-39,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior+,50K - 100K, Personal blog 
21581,35-39,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior+,50K - 100K, Shiny 
21605,22-24,Man,Russia,Doctoral degree,Business Analyst,Academics/Education,Junior,< 20K,I do not share my work publicly
21647,25-29,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K,I do not share my work publicly
21653,55-59,Man,United States of America,Master’s degree,Data Analyst,Medical/Pharmaceutical,Senior,50K - 100K,I do not share my work publicly
21663,25-29,Man,India,Master’s degree,Business Analyst,Computers/Technology,Junior,20K - 50K, Colab 
21665,22-24,Woman,Russia,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, GitHub 
21667,45-49,Man,United States of America,Master’s degree,Business Analyst,Computers/Technology,Senior,20K - 50K,I do not share my work publicly
21684,30-34,Man,China,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 20K, Plotly Dash 
21684,30-34,Man,China,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 20K, NBViewer 
21684,30-34,Man,China,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 20K, GitHub 
21684,30-34,Man,China,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 20K, Personal blog 
21684,30-34,Man,China,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 20K, Kaggle 
21684,30-34,Man,China,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 20K, Shiny 
21712,35-39,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Business Analyst,Accounting/Finance,Senior,100K - 200K, GitHub 
21712,35-39,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Business Analyst,Accounting/Finance,Senior,100K - 200K, Colab 
21732,45-49,Man,China,Master’s degree,Data Analyst,Retail/Sales,Mid,< 20K,I do not share my work publicly
21745,18-21,Man,India,Bachelor’s degree,Data Analyst,Broadcasting/Communications,Junior,< 20K,I do not share my work publicly
21752,25-29,Man,India,Master’s degree,Data Analyst,Insurance/Risk Assessment,Mid,< 20K,I do not share my work publicly
21764,35-39,Man,Other,Some college/university study without earning a bachelor’s degree,Data Analyst,Retail/Sales,Junior,20K - 50K,I do not share my work publicly
21783,25-29,Man,United States of America,Master’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K, GitHub 
21796,35-39,Man,Russia,I prefer not to answer,Business Analyst,Accounting/Finance,Junior,< 20K, GitHub 
21796,35-39,Man,Russia,I prefer not to answer,Business Analyst,Accounting/Finance,Junior,< 20K, Personal blog 
21796,35-39,Man,Russia,I prefer not to answer,Business Analyst,Accounting/Finance,Junior,< 20K, Kaggle 
21838,40-44,Man,Italy,Bachelor’s degree,Business Analyst,Hospitality/Entertainment/Sports,Senior+,20K - 50K,I do not share my work publicly
21851,22-24,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Other
21866,18-21,Man,France,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K, GitHub 
21885,55-59,Man,United States of America,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Senior+,100K - 200K,I do not share my work publicly
21947,22-24,Man,Brazil,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,I do not share my work publicly
21971,55-59,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Mid,20K - 50K,I do not share my work publicly
21983,25-29,Woman,South Korea,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 20K,I do not share my work publicly
21998,30-34,Man,Bangladesh,Master’s degree,Business Analyst,Broadcasting/Communications,Senior,20K - 50K, GitHub 
21998,30-34,Man,Bangladesh,Master’s degree,Business Analyst,Broadcasting/Communications,Senior,20K - 50K, Personal blog 
21998,30-34,Man,Bangladesh,Master’s degree,Business Analyst,Broadcasting/Communications,Senior,20K - 50K, Kaggle 
21998,30-34,Man,Bangladesh,Master’s degree,Business Analyst,Broadcasting/Communications,Senior,20K - 50K, Colab 
22000,25-29,Man,China,Master’s degree,Data Analyst,Manufacturing/Fabrication,Mid,20K - 50K, GitHub 
22003,25-29,Man,Kenya,Bachelor’s degree,Business Analyst,Energy/Mining,Senior,< 20K,I do not share my work publicly
22016,25-29,Man,Russia,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Senior,20K - 50K, NBViewer 
22016,25-29,Man,Russia,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Senior,20K - 50K, Colab 
22037,25-29,Woman,India,Master’s degree,Business Analyst,Computers/Technology,Junior,< 20K,I do not share my work publicly
22038,70+,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior+,< 20K, GitHub 
22040,18-21,Man,China,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 20K, GitHub 
22052,30-34,Man,India,Master’s degree,Business Analyst,Computers/Technology,Mid,20K - 50K, Kaggle 
22055,35-39,Man,United States of America,Master’s degree,Business Analyst,Accounting/Finance,Mid,100K - 200K,I do not share my work publicly
22063,18-21,Man,India,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 20K,I do not share my work publicly
22089,40-44,Man,Australia,Some college/university study without earning a bachelor’s degree,Data Analyst,Government/Public Service,Mid,50K - 100K, Colab 
22124,40-44,Man,Mexico,Master’s degree,Data Analyst,Computers/Technology,Mid,< 20K,I do not share my work publicly
22133,25-29,Woman,South Korea,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 20K, GitHub 
22187,30-34,Woman,India,Master’s degree,Data Analyst,Accounting/Finance,Senior,< 20K, GitHub 
22187,30-34,Woman,India,Master’s degree,Data Analyst,Accounting/Finance,Senior,< 20K, Kaggle 
22235,50-54,Woman,United States of America,Bachelor’s degree,Data Analyst,Academics/Education,Junior,20K - 50K, GitHub 
22235,50-54,Woman,United States of America,Bachelor’s degree,Data Analyst,Academics/Education,Junior,20K - 50K, Kaggle 
22247,25-29,Woman,India,Bachelor’s degree,Data Analyst,Broadcasting/Communications,Junior,< 20K,I do not share my work publicly
22266,50-54,Man,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Senior+,100K - 200K,I do not share my work publicly
22298,30-34,Man,Turkey,Master’s degree,Business Analyst,Computers/Technology,Senior,< 20K,I do not share my work publicly
22309,22-24,Woman,Belarus,Master’s degree,Data Analyst,Manufacturing/Fabrication,Junior,20K - 50K, GitHub 
22316,18-21,Man,Egypt,Some college/university study without earning a bachelor’s degree,Data Analyst,Hospitality/Entertainment/Sports,Junior,< 20K,I do not share my work publicly
22320,35-39,Man,Nigeria,Master’s degree,Business Analyst,Accounting/Finance,Junior,< 20K,I do not share my work publicly
22326,40-44,Man,Australia,Doctoral degree,Data Analyst,Accounting/Finance,Senior+,100K - 200K,I do not share my work publicly
22328,22-24,Man,Taiwan,Master’s degree,Data Analyst,Shipping/Transportation,Junior,20K - 50K,I do not share my work publicly
22360,60-69,Man,Japan,Bachelor’s degree,Data Analyst,Academics/Education,Junior,20K - 50K, GitHub 
22360,60-69,Man,Japan,Bachelor’s degree,Data Analyst,Academics/Education,Junior,20K - 50K, Kaggle 
22379,35-39,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K, GitHub 
22379,35-39,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K, Personal blog 
22379,35-39,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K, Kaggle 
22379,35-39,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K, Colab 
22407,25-29,Man,India,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K,I do not share my work publicly
22410,45-49,Man,Spain,Master’s degree,Business Analyst,Accounting/Finance,Mid,20K - 50K, Kaggle 
22411,60-69,Man,Mexico,Master’s degree,Business Analyst,Academics/Education,Junior,100K - 200K,I do not share my work publicly
22414,22-24,Man,Brazil,Some college/university study without earning a bachelor’s degree,Data Analyst,Online Business/Internet-based Sales,Mid,< 20K, GitHub 
22414,22-24,Man,Brazil,Some college/university study without earning a bachelor’s degree,Data Analyst,Online Business/Internet-based Sales,Mid,< 20K, Kaggle 
22445,22-24,Man,Egypt,Bachelor’s degree,Business Analyst,Academics/Education,Junior,< 20K,I do not share my work publicly
22483,25-29,Man,Turkey,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Kaggle 
22483,25-29,Man,Turkey,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Shiny 
22487,50-54,Man,Ecuador,Master’s degree,Business Analyst,Retail/Sales,Junior,50K - 100K, Kaggle 
22487,50-54,Man,Ecuador,Master’s degree,Business Analyst,Retail/Sales,Junior,50K - 100K, Colab 
22496,30-34,Man,Russia,Master’s degree,Data Analyst,Energy/Mining,Mid,< 20K, GitHub 
22496,30-34,Man,Russia,Master’s degree,Data Analyst,Energy/Mining,Mid,< 20K, Kaggle 
22496,30-34,Man,Russia,Master’s degree,Data Analyst,Energy/Mining,Mid,< 20K, Colab 
22498,22-24,Man,Portugal,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K,I do not share my work publicly
22529,22-24,Man,Colombia,Bachelor’s degree,Data Analyst,Other,Mid,< 20K, GitHub 
22529,22-24,Man,Colombia,Bachelor’s degree,Data Analyst,Other,Mid,< 20K, Colab 
22539,35-39,Woman,United States of America,Master’s degree,Data Analyst,Computers/Technology,Junior,100K - 200K, Kaggle 
22551,35-39,Man,Brazil,Bachelor’s degree,Business Analyst,Computers/Technology,Senior+,< 20K, GitHub 
22551,35-39,Man,Brazil,Bachelor’s degree,Business Analyst,Computers/Technology,Senior+,< 20K, Kaggle 
22551,35-39,Man,Brazil,Bachelor’s degree,Business Analyst,Computers/Technology,Senior+,< 20K, Colab 
22595,22-24,Man,Russia,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 20K, GitHub 
22612,25-29,Man,Greece,Bachelor’s degree,Business Analyst,Marketing/CRM,Senior,< 20K, GitHub 
