index,age,gender,country,education,role,field,cat_experience,cat_salary,courses_unido
25007,25-29,Man,Thailand,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Udemy
25007,25-29,Man,Thailand,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
25007,25-29,Man,Thailand,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,University Courses (resulting in a university degree)
25009,40-44,Man,Czech Republic,Master’s degree,Data Analyst,Retail/Sales,Senior+,25K - 50K,Coursera
25009,40-44,Man,Czech Republic,Master’s degree,Data Analyst,Retail/Sales,Senior+,25K - 50K,Kaggle Learn Courses
25009,40-44,Man,Czech Republic,Master’s degree,Data Analyst,Retail/Sales,Senior+,25K - 50K,Udemy
25009,40-44,Man,Czech Republic,Master’s degree,Data Analyst,Retail/Sales,Senior+,25K - 50K,LinkedIn Learning
25022,35-39,Man,Japan,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Kaggle Learn Courses
25039,45-49,Man,Nigeria,Master’s degree,Business Analyst,Computers/Technology,Senior+,< 25K,Coursera
25063,18-21,Man,Pakistan,Master’s degree,Data Analyst,Computers/Technology,Mid,< 25K,Kaggle Learn Courses
25070,25-29,Man,India,Bachelor’s degree,Business Analyst,Retail/Sales,Junior,< 25K,LinkedIn Learning
25074,25-29,Man,India,Master’s degree,Business Analyst,Energy/Mining,Junior,< 25K,Coursera
25074,25-29,Man,India,Master’s degree,Business Analyst,Energy/Mining,Junior,< 25K,Kaggle Learn Courses
25074,25-29,Man,India,Master’s degree,Business Analyst,Energy/Mining,Junior,< 25K,DataCamp
25074,25-29,Man,India,Master’s degree,Business Analyst,Energy/Mining,Junior,< 25K,Udemy
25075,30-34,Woman,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Coursera
25075,30-34,Woman,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,University Courses (resulting in a university degree)
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,Coursera
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,edX
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,Fast.ai
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,Udemy
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,University Courses (resulting in a university degree)
25108,40-44,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Udacity
25108,40-44,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,LinkedIn Learning
25114,45-49,Prefer not to say,United States of America,Master’s degree,Business Analyst,Accounting/Finance,Senior+,50K - 100K,LinkedIn Learning
25115,25-29,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,< 25K,Kaggle Learn Courses
25115,25-29,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,< 25K,University Courses (resulting in a university degree)
25119,55-59,Man,United States of America,Master’s degree,Business Analyst,Computers/Technology,Senior,50K - 100K,Coursera
25119,55-59,Man,United States of America,Master’s degree,Business Analyst,Computers/Technology,Senior,50K - 100K,Kaggle Learn Courses
25119,55-59,Man,United States of America,Master’s degree,Business Analyst,Computers/Technology,Senior,50K - 100K,DataCamp
25119,55-59,Man,United States of America,Master’s degree,Business Analyst,Computers/Technology,Senior,50K - 100K,Other
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,Coursera
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,edX
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,Kaggle Learn Courses
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,Udacity
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,Udemy
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
25158,50-54,Woman,Spain,Bachelor’s degree,Business Analyst,Accounting/Finance,Sin experiencia,25K - 50K,Coursera
25158,50-54,Woman,Spain,Bachelor’s degree,Business Analyst,Accounting/Finance,Sin experiencia,25K - 50K,Kaggle Learn Courses
25158,50-54,Woman,Spain,Bachelor’s degree,Business Analyst,Accounting/Finance,Sin experiencia,25K - 50K,LinkedIn Learning
25197,35-39,Man,Other,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,Kaggle Learn Courses
25197,35-39,Man,Other,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,Other
25198,35-39,Man,Other,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,25K - 50K,Kaggle Learn Courses
25221,18-21,Man,India,Master’s degree,Data Analyst,Academics/Education,Sin experiencia,> 200K,Udemy
25230,35-39,Man,Brazil,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,Kaggle Learn Courses
25230,35-39,Man,Brazil,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,Udemy
25230,35-39,Man,Brazil,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,Other
25234,50-54,Man,South Korea,Master’s degree,Business Analyst,Accounting/Finance,Mid,< 25K,Coursera
25245,30-34,Man,Saudi Arabia,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,Coursera
25245,30-34,Man,Saudi Arabia,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,LinkedIn Learning
25249,40-44,Woman,United States of America,Master’s degree,Data Analyst,Online Service/Internet-based Services,Senior+,50K - 100K,University Courses (resulting in a university degree)
25274,25-29,Man,Taiwan,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,< 25K,Coursera
25274,25-29,Man,Taiwan,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,< 25K,Kaggle Learn Courses
25274,25-29,Man,Taiwan,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,< 25K,DataCamp
25274,25-29,Man,Taiwan,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,< 25K,Udacity
25274,25-29,Man,Taiwan,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,< 25K,Udemy
25286,25-29,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Udemy
25295,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Retail/Sales,Junior,< 25K,Udemy
25295,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Retail/Sales,Junior,< 25K,University Courses (resulting in a university degree)
25303,55-59,Man,India,Master’s degree,Data Analyst,Other,Senior+,< 25K,Udemy
25303,55-59,Man,India,Master’s degree,Data Analyst,Other,Senior+,< 25K,Other
25307,50-54,Man,Germany,Master’s degree,Business Analyst,Energy/Mining,Senior,50K - 100K,Coursera
25307,50-54,Man,Germany,Master’s degree,Business Analyst,Energy/Mining,Senior,50K - 100K,Udemy
25312,30-34,Man,Other,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Kaggle Learn Courses
25312,30-34,Man,Other,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,DataCamp
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 25K,Coursera
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 25K,Kaggle Learn Courses
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 25K,DataCamp
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 25K,LinkedIn Learning
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 25K,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 25K,University Courses (resulting in a university degree)
25326,30-34,Man,Japan,Bachelor’s degree,Data Analyst,Computers/Technology,Senior,< 25K,Fast.ai
25342,25-29,Woman,Philippines,Master’s degree,Data Analyst,Online Service/Internet-based Services,Junior,25K - 50K,Coursera
25342,25-29,Woman,Philippines,Master’s degree,Data Analyst,Online Service/Internet-based Services,Junior,25K - 50K,Other
25358,30-34,Man,Peru,Some college/university study without earning a bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 25K,Coursera
25358,30-34,Man,Peru,Some college/university study without earning a bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 25K,DataCamp
25360,25-29,Woman,Argentina,I prefer not to answer,Business Analyst,Government/Public Service,Junior,< 25K,Coursera
25360,25-29,Woman,Argentina,I prefer not to answer,Business Analyst,Government/Public Service,Junior,< 25K,Kaggle Learn Courses
25360,25-29,Woman,Argentina,I prefer not to answer,Business Analyst,Government/Public Service,Junior,< 25K,Udemy
25365,35-39,Man,Pakistan,Master’s degree,Business Analyst,Government/Public Service,Senior+,< 25K,Coursera
25365,35-39,Man,Pakistan,Master’s degree,Business Analyst,Government/Public Service,Senior+,< 25K,Udemy
25367,25-29,Man,Chile,Master’s degree,Data Analyst,Government/Public Service,Mid,< 25K,DataCamp
25383,40-44,Man,United States of America,Bachelor’s degree,Data Analyst,Computers/Technology,Senior+,100K - 200K,Udemy
25384,18-21,Man,United States of America,Bachelor’s degree,Data Analyst,Other,Junior,< 25K,Udemy
25414,35-39,Man,Sweden,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,50K - 100K,DataCamp
25417,30-34,Woman,United States of America,Bachelor’s degree,Business Analyst,Other,Mid,50K - 100K,Coursera
25417,30-34,Woman,United States of America,Bachelor’s degree,Business Analyst,Other,Mid,50K - 100K,edX
25417,30-34,Woman,United States of America,Bachelor’s degree,Business Analyst,Other,Mid,50K - 100K,Kaggle Learn Courses
25417,30-34,Woman,United States of America,Bachelor’s degree,Business Analyst,Other,Mid,50K - 100K,DataCamp
25417,30-34,Woman,United States of America,Bachelor’s degree,Business Analyst,Other,Mid,50K - 100K,Udemy
25417,30-34,Woman,United States of America,Bachelor’s degree,Business Analyst,Other,Mid,50K - 100K,LinkedIn Learning
25442,22-24,Man,Ghana,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Coursera
25442,22-24,Man,Ghana,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Kaggle Learn Courses
25442,22-24,Man,Ghana,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Udacity
25442,22-24,Man,Ghana,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,LinkedIn Learning
25443,22-24,Man,India,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Coursera
25443,22-24,Man,India,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Kaggle Learn Courses
25443,22-24,Man,India,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,DataCamp
25443,22-24,Man,India,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Udemy
25444,25-29,Man,"Iran, Islamic Republic of...",Master’s degree,Business Analyst,Academics/Education,Junior,< 25K,Coursera
25444,25-29,Man,"Iran, Islamic Republic of...",Master’s degree,Business Analyst,Academics/Education,Junior,< 25K,University Courses (resulting in a university degree)
25471,50-54,Man,Australia,Master’s degree,Data Analyst,Medical/Pharmaceutical,Senior+,50K - 100K,Coursera
25471,50-54,Man,Australia,Master’s degree,Data Analyst,Medical/Pharmaceutical,Senior+,50K - 100K,edX
25471,50-54,Man,Australia,Master’s degree,Data Analyst,Medical/Pharmaceutical,Senior+,50K - 100K,Kaggle Learn Courses
25486,25-29,Man,Nigeria,Master’s degree,Data Analyst,Other,Junior,< 25K,Coursera
25486,25-29,Man,Nigeria,Master’s degree,Data Analyst,Other,Junior,< 25K,DataCamp
25486,25-29,Man,Nigeria,Master’s degree,Data Analyst,Other,Junior,< 25K,Udemy
25501,25-29,Man,India,Bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 25K,Coursera
25501,25-29,Man,India,Bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 25K,edX
25501,25-29,Man,India,Bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 25K,Kaggle Learn Courses
25501,25-29,Man,India,Bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 25K,DataCamp
25508,25-29,Man,Bangladesh,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Kaggle Learn Courses
25508,25-29,Man,Bangladesh,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,LinkedIn Learning
25508,25-29,Man,Bangladesh,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,"Cloud-certification programs (direct from AWS, Azure, GCP, or similar)"
25508,25-29,Man,Bangladesh,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,University Courses (resulting in a university degree)
25515,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Coursera
25515,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,edX
25515,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Kaggle Learn Courses
25515,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,DataCamp
25515,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Udacity
25515,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Udemy
25516,30-34,Man,Ukraine,Master’s degree,Data Analyst,Other,Sin experiencia,< 25K,Kaggle Learn Courses
25528,25-29,Man,Turkey,I prefer not to answer,Data Analyst,Broadcasting/Communications,Junior,< 25K,Coursera
25528,25-29,Man,Turkey,I prefer not to answer,Data Analyst,Broadcasting/Communications,Junior,< 25K,Kaggle Learn Courses
25528,25-29,Man,Turkey,I prefer not to answer,Data Analyst,Broadcasting/Communications,Junior,< 25K,DataCamp
25528,25-29,Man,Turkey,I prefer not to answer,Data Analyst,Broadcasting/Communications,Junior,< 25K,Udacity
25528,25-29,Man,Turkey,I prefer not to answer,Data Analyst,Broadcasting/Communications,Junior,< 25K,Other
25558,25-29,Man,France,Master’s degree,Data Analyst,Insurance/Risk Assessment,Junior,25K - 50K,Coursera
25558,25-29,Man,France,Master’s degree,Data Analyst,Insurance/Risk Assessment,Junior,25K - 50K,Udemy
25558,25-29,Man,France,Master’s degree,Data Analyst,Insurance/Risk Assessment,Junior,25K - 50K,LinkedIn Learning
25577,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Coursera
25577,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,edX
25577,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,DataCamp
25577,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Udacity
25577,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Udemy
25577,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,LinkedIn Learning
25599,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Junior,< 25K,Coursera
25599,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Junior,< 25K,edX
25599,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Junior,< 25K,Kaggle Learn Courses
25599,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Junior,< 25K,DataCamp
25599,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Junior,< 25K,Udacity
25599,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Junior,< 25K,Udemy
25599,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Junior,< 25K,LinkedIn Learning
25624,25-29,Man,Mexico,Master’s degree,Data Analyst,Medical/Pharmaceutical,Mid,< 25K,Coursera
25624,25-29,Man,Mexico,Master’s degree,Data Analyst,Medical/Pharmaceutical,Mid,< 25K,Udacity
25628,25-29,Man,Other,Bachelor’s degree,Data Analyst,Accounting/Finance,Mid,< 25K,Coursera
25628,25-29,Man,Other,Bachelor’s degree,Data Analyst,Accounting/Finance,Mid,< 25K,Kaggle Learn Courses
25628,25-29,Man,Other,Bachelor’s degree,Data Analyst,Accounting/Finance,Mid,< 25K,DataCamp
25628,25-29,Man,Other,Bachelor’s degree,Data Analyst,Accounting/Finance,Mid,< 25K,Udacity
25629,25-29,Man,Mexico,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,< 25K,Coursera
25629,25-29,Man,Mexico,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,< 25K,edX
25629,25-29,Man,Mexico,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,< 25K,Kaggle Learn Courses
25631,22-24,Man,United States of America,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,25K - 50K,Udemy
25636,30-34,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Marketing/CRM,Sin experiencia,< 25K,Coursera
