index,time,age,gender
20931,256,22-24,Man
20932,450,40-44,Man
20933,731,55-59,Man
20934,553,35-39,Man
20935,557636,45-49,Man
20936,191,18-21,Man
20937,88453,18-21,Man
20938,1214,25-29,Man
20939,2599,22-24,Man
20940,661,18-21,Man
20941,741,35-39,Man
20942,755,25-29,Man
20943,569,30-34,Woman
20944,485,25-29,Man
20945,746,18-21,Man
20946,380,25-29,Man
20947,819,70+,Man
20948,526,25-29,Woman
20949,988,45-49,Man
20950,1195,22-24,Woman
20951,643,30-34,Man
20952,684,18-21,Woman
20953,667,35-39,Woman
20954,1126,30-34,Man
20955,1085,55-59,Man
20956,423,18-21,Man
20957,509,30-34,Man
20958,511,30-34,Woman
20959,1044,35-39,Man
20960,160,22-24,Woman
20961,435,30-34,Man
20962,945,22-24,Man
20963,716,50-54,Woman
20964,935,35-39,Man
20965,203,22-24,Woman
20966,528,25-29,Man
20967,502056,55-59,Man
20968,481,22-24,Woman
20969,560,30-34,Man
20970,426310,22-24,Nonbinary
20971,891,25-29,Woman
20972,928,25-29,Man
20973,271,18-21,Man
20974,804,22-24,Man
20975,486,22-24,Man
20976,7732,30-34,Man
20977,225,18-21,Woman
20978,157,22-24,Man
20979,676,25-29,Woman
20980,219,30-34,Woman
20981,1023,25-29,Man
20982,700,45-49,Man
20983,353,22-24,Man
20984,1191,50-54,Man
20985,1381,70+,Man
20986,1592,40-44,Man
20987,314,18-21,Man
20988,450,25-29,Man
20989,686,60-69,Man
20990,140,45-49,Man
20991,1142,25-29,Man
20992,751,55-59,Man
20993,2561,35-39,Man
20994,303,30-34,Man
20995,908,22-24,Man
20996,446,18-21,Man
20997,527,18-21,Man
20998,313,35-39,Man
20999,534599,25-29,Man
21000,2552,35-39,Man
21001,856,22-24,Man
21002,436,40-44,Woman
21003,718,25-29,Man
21004,968,40-44,Man
21005,481,18-21,Man
21006,1298,25-29,Woman
21007,425,55-59,Woman
21008,499,25-29,Man
21009,1141,18-21,Woman
21010,1797,18-21,Woman
21011,971,40-44,Man
21012,987,30-34,Man
21013,1146,40-44,Man
21014,725,40-44,Prefer not to say
21015,1911,18-21,Man
21016,599,25-29,Man
21017,1186,30-34,Woman
21018,410,18-21,Man
21019,1644,30-34,Man
21020,931,40-44,Man
21021,670,35-39,Woman
21022,486,18-21,Man
21023,5986,35-39,Man
21024,530,25-29,Prefer not to say
21025,642,35-39,Man
21026,203,30-34,Woman
21027,935,18-21,Man
21028,179,22-24,Man
21029,1063,22-24,Man
21030,465,18-21,Man
21031,677,18-21,Woman
21032,1962,30-34,Man
21033,425,22-24,Man
21034,497,40-44,Man
21035,206,25-29,Man
21036,221,18-21,Man
21037,440,35-39,Man
21038,113727,30-34,Man
21039,479,22-24,Man
21040,830,25-29,Man
21041,593,25-29,Man
21042,1526,25-29,Man
21043,379,30-34,Man
21044,575,18-21,Man
21045,822,40-44,Woman
21046,257,50-54,Man
21047,183,18-21,Man
21048,17214,40-44,Man
21049,1383,35-39,Man
21050,475,25-29,Man
21051,460,22-24,Woman
21052,610,22-24,Man
21053,26524,30-34,Man
21054,722,22-24,Prefer not to say
21055,665,22-24,Man
21056,483,40-44,Man
21057,677,45-49,Man
21058,411,22-24,Prefer not to say
21059,1416,25-29,Woman
21060,184,30-34,Man
21061,605,25-29,Man
21062,736,30-34,Man
21063,628674,25-29,Man
21064,596,25-29,Woman
21065,1135,30-34,Man
21066,455,35-39,Man
21067,569,18-21,Man
21068,374,18-21,Man
21069,566,25-29,Man
21070,433,30-34,Woman
21071,1158,60-69,Man
21072,213,18-21,Woman
21073,574,25-29,Man
21074,823,22-24,Woman
21075,917,50-54,Man
21076,613,22-24,Man
21077,159,18-21,Man
21078,379,22-24,Man
21079,3541,45-49,Woman
21080,871,45-49,Man
21081,223,18-21,Man
21082,1381,25-29,Man
21083,502,30-34,Man
21084,647,60-69,Man
21085,897,35-39,Man
21086,987,30-34,Man
21087,4776,25-29,Man
21088,632,18-21,Man
21089,749,18-21,Woman
21090,638,18-21,Man
21091,696,22-24,Man
21092,813,30-34,Man
21093,1716,25-29,Man
21094,294,22-24,Man
21095,657,22-24,Man
21096,413,25-29,Woman
21097,509,50-54,Man
21098,509,35-39,Woman
21099,543,22-24,Man
21100,643,25-29,Man
21101,482,30-34,Man
21102,245,45-49,Man
21103,24788,50-54,Man
21104,540,22-24,Man
21105,574,18-21,Man
21106,379,35-39,Man
21107,418,18-21,Man
21108,581,35-39,Man
21109,907,22-24,Man
21110,978,45-49,Man
21111,324577,18-21,Man
21112,415,18-21,Woman
21113,428,18-21,Man
21114,1453,25-29,Woman
21115,861,30-34,Man
21116,858,25-29,Man
21117,336,25-29,Woman
21118,654,22-24,Woman
21119,843,22-24,Man
21120,1600,30-34,Man
21121,20204,18-21,Man
21122,609,22-24,Man
21123,229,22-24,Man
21124,368,25-29,Man
21125,983,30-34,Man
21126,173,18-21,Woman
21127,2035,18-21,Man
21128,910,22-24,Man
21129,533,22-24,Man
21130,1106,18-21,Man
21131,194,18-21,Woman
21132,625,40-44,Man
21133,1002,35-39,Woman
21134,405,22-24,Woman
21135,466,18-21,Man
21136,316,22-24,Man
21137,978,18-21,Woman
21138,1440,30-34,Man
21139,32772,30-34,Woman
21140,278,18-21,Man
21141,405,18-21,Woman
21142,592,30-34,Man
21143,1060,35-39,Man
21144,1561,22-24,Man
21145,869,25-29,Man
21146,331,18-21,Man
21147,19968,40-44,Man
21148,320,45-49,Man
21149,861,55-59,Man
21150,487,18-21,Man
21151,448,22-24,Woman
21152,1220,22-24,Man
21153,776,35-39,Man
21154,988,50-54,Man
21155,636,25-29,Woman
21156,524,25-29,Man
21157,816,22-24,Woman
21158,570,35-39,Man
21159,1165,30-34,Man
21160,875,45-49,Woman
21161,287,22-24,Man
21162,3068,25-29,Man
21163,406,22-24,Man
21164,916,55-59,Man
21165,4180,25-29,Woman
21166,372,18-21,Man
21167,1518,25-29,Man
21168,1619,40-44,Woman
21169,805,40-44,Man
21170,468,18-21,Man
21171,742,30-34,Man
21172,484,22-24,Man
21173,760,25-29,Man
21174,758,50-54,Man
21175,134803,22-24,Man
21176,236,35-39,Man
21177,1844,45-49,Man
21178,2083,35-39,Man
21179,477,45-49,Man
21180,602,18-21,Man
21181,591,40-44,Man
21182,247,25-29,Man
21183,1474,70+,Man
21184,439,22-24,Man
21185,247,25-29,Man
21186,289,40-44,Woman
21187,335,35-39,Man
21188,653,30-34,Prefer not to say
21189,592,40-44,Man
21190,9887,45-49,Man
21191,926,40-44,Man
21192,454,25-29,Man
21193,280,25-29,Man
21194,203,30-34,Woman
21195,652,30-34,Man
21196,420,18-21,Man
21197,452,22-24,Man
21198,761,40-44,Man
21199,691,45-49,Woman
21200,631,25-29,Man
21201,465,50-54,Man
21202,822,18-21,Woman
21203,837,40-44,Woman
21204,475,18-21,Woman
21205,1231,18-21,Man
21206,413,25-29,Man
21207,564,45-49,Man
21208,11127,40-44,Man
21209,286,18-21,Man
21210,1949,60-69,Man
21211,1091,22-24,Man
21212,416,25-29,Man
21213,704,18-21,Woman
21214,35975,25-29,Man
21215,698,22-24,Man
21216,869,45-49,Man
21217,549,22-24,Man
21218,334,50-54,Man
21219,2070,25-29,Man
21220,855,40-44,Man
21221,592,22-24,Man
21222,450,22-24,Man
21223,941,35-39,Woman
21224,2174,40-44,Prefer not to say
21225,511,25-29,Woman
21226,1714,18-21,Man
21227,428,25-29,Man
21228,296,45-49,Man
21229,262,25-29,Man
21230,1688,45-49,Man
21231,519,22-24,Man
21232,788,25-29,Woman
21233,753,30-34,Prefer not to say
21234,496,18-21,Man
21235,392,22-24,Man
21236,842,45-49,Man
21237,426,18-21,Man
21238,1745,30-34,Man
21239,435,25-29,Man
21240,1062,18-21,Man
21241,417,30-34,Man
21242,2321,45-49,Man
21243,742,35-39,Man
21244,835,25-29,Man
21245,685,60-69,Man
21246,52197,25-29,Man
21247,607,40-44,Man
21248,207,22-24,Woman
21249,947,35-39,Man
21250,466,35-39,Man
21251,894,25-29,Man
21252,1485,22-24,Man
21253,920,35-39,Man
21254,790,22-24,Man
21255,355,22-24,Man
21256,665,18-21,Man
21257,831,18-21,Man
21258,256,22-24,Man
21259,558,30-34,Man
21260,1711,30-34,Man
21261,686,22-24,Woman
21262,394,25-29,Man
21263,595,25-29,Man
21264,531,25-29,Woman
21265,569,18-21,Prefer not to say
21266,558,45-49,Man
21267,201,35-39,Man
21268,906,25-29,Woman
21269,509,50-54,Man
21270,606,35-39,Woman
21271,1662,35-39,Man
21272,630,22-24,Woman
21273,3258,35-39,Woman
21274,726,22-24,Man
21275,569,18-21,Man
21276,803,50-54,Man
21277,962,30-34,Man
21278,42109,30-34,Man
21279,839,40-44,Man
21280,610,25-29,Woman
21281,233,22-24,Man
21282,1350,30-34,Man
21283,699,22-24,Man
21284,190,18-21,Man
21285,636,18-21,Man
21286,772,22-24,Man
21287,504,18-21,Man
21288,18835,18-21,Man
21289,464,18-21,Man
21290,423,18-21,Man
21291,549,22-24,Man
21292,243,18-21,Woman
21293,632,70+,Man
21294,209,25-29,Woman
21295,507,18-21,Man
21296,328,50-54,Woman
21297,539,30-34,Man
21298,9362,22-24,Woman
21299,565,35-39,Man
21300,469,22-24,Man
21301,480,30-34,Man
21302,459,35-39,Man
21303,994,45-49,Man
21304,150,22-24,Man
21305,309,22-24,Woman
21306,1387,35-39,Man
21307,819,35-39,Woman
21308,845,30-34,Woman
21309,557,35-39,Man
21310,356,25-29,Woman
21311,2165,35-39,Man
21312,856,22-24,Woman
21313,1374,30-34,Man
21314,600,18-21,Man
21315,629,22-24,Man
21316,687,22-24,Man
21317,533,60-69,Man
21318,416,18-21,Man
21319,331,22-24,Man
21320,641,22-24,Man
21321,2093,25-29,Man
21322,914,25-29,Prefer not to say
21323,1948,22-24,Woman
21324,638,22-24,Man
21325,1343,30-34,Man
21326,608,25-29,Man
21327,1302,30-34,Man
21328,1167,40-44,Man
21329,2388,45-49,Man
21330,846,18-21,Man
21331,210,22-24,Man
21332,3077,25-29,Man
21333,664,22-24,Man
21334,3341,30-34,Man
21335,404,18-21,Man
21336,585,18-21,Man
21337,980,22-24,Woman
21338,425,25-29,Woman
21339,398,30-34,Man
21340,603,40-44,Man
21341,942,25-29,Man
21342,443,22-24,Man
21343,681,30-34,Man
21344,20205,45-49,Man
21345,484,35-39,Man
21346,535,22-24,Woman
21347,191,25-29,Man
21348,947,25-29,Man
21349,192,18-21,Woman
21350,391,22-24,Man
21351,472,25-29,Man
21352,1100,35-39,Man
21353,575,25-29,Man
21354,48394,25-29,Man
21355,88744,45-49,Man
21356,859,18-21,Man
21357,685,22-24,Man
21358,641,30-34,Man
21359,2213,60-69,Man
21360,589,22-24,Woman
21361,874,22-24,Man
21362,916,25-29,Man
21363,341,30-34,Woman
21364,2725,30-34,Man
21365,1922649,50-54,Man
21366,369,18-21,Man
21367,215,22-24,Woman
21368,401,25-29,Woman
21369,634,22-24,Man
21370,748,30-34,Man
21371,652,22-24,Man
21372,883,22-24,Man
21373,1939,45-49,Man
21374,648,35-39,Woman
21375,636,22-24,Man
21376,841,45-49,Man
21377,1059,40-44,Man
21378,513,30-34,Man
21379,2942,22-24,Man
21380,742,22-24,Woman
21381,479,35-39,Man
21382,616,35-39,Man
21383,1046,55-59,Man
21384,435,30-34,Woman
21385,632,18-21,Man
21386,1476,25-29,Woman
21387,613,35-39,Man
21388,1234,35-39,Man
21389,679,35-39,Man
21390,361,18-21,Man
21391,270,50-54,Man
21392,1428,25-29,Man
21393,681,22-24,Man
21394,476,18-21,Man
21395,696,25-29,Man
21396,521,18-21,Man
21397,496,18-21,Man
21398,190,25-29,Man
21399,698,35-39,Woman
21400,11177,25-29,Man
21401,146,18-21,Woman
21402,703,22-24,Man
21403,616,45-49,Man
21404,656,22-24,Man
21405,1878,22-24,Woman
21406,278,25-29,Man
21407,836,40-44,Man
21408,652,35-39,Man
21409,591,45-49,Man
21410,1305,30-34,Woman
21411,319,18-21,Man
21412,325,22-24,Man
21413,1003,50-54,Man
21414,1112,18-21,Man
21415,616,60-69,Man
21416,953,60-69,Man
21417,375,25-29,Man
21418,288737,25-29,Man
21419,663,40-44,Man
21420,501,25-29,Woman
21421,858,60-69,Woman
21422,914,35-39,Man
21423,901,30-34,Man
21424,12527,22-24,Woman
21425,1027,60-69,Man
21426,633,25-29,Man
21427,832,35-39,Man
21428,604,30-34,Man
21429,600,35-39,Man
21430,863,35-39,Prefer not to say
21431,453,40-44,Man
21432,1215,25-29,Man
21433,482,25-29,Man
21434,760,25-29,Man
21435,361,22-24,Man
21436,380,40-44,Woman
21437,511,50-54,Man
21438,141,18-21,Man
21439,564,22-24,Man
21440,189,25-29,Man
21441,10507,25-29,Woman
21442,298,18-21,Woman
21443,761,40-44,Man
21444,1128030,30-34,Man
21445,1937,22-24,Man
21446,60602,25-29,Man
21447,883,25-29,Woman
21448,495,25-29,Man
21449,676,35-39,Man
21450,909,50-54,Man
21451,769,25-29,Man
21452,353,40-44,Man
21453,219,18-21,Man
21454,137,30-34,Man
21455,366,18-21,Man
21456,925,30-34,Man
21457,481,45-49,Man
21458,2051,18-21,Woman
21459,670,40-44,Man
21460,584,25-29,Man
21461,776,35-39,Man
21462,6352,40-44,Woman
21463,861,22-24,Man
21464,503,30-34,Man
21465,186,40-44,Prefer not to say
21466,1444,22-24,Man
21467,1161,55-59,Woman
21468,207,22-24,Man
21469,462,18-21,Man
21470,641,25-29,Man
21471,161,18-21,Man
21472,474,18-21,Man
21473,2225,30-34,Woman
21474,893,30-34,Man
21475,356,25-29,Man
21476,1305,25-29,Man
21477,998,30-34,Man
21478,851,40-44,Man
21479,1697,50-54,Woman
21480,390,25-29,Man
21481,3110,30-34,Man
21482,920,22-24,Woman
21483,2085,25-29,Man
21484,1216,30-34,Man
21485,799,40-44,Woman
21486,86845,22-24,Woman
21487,284,50-54,Man
21488,342,25-29,Man
21489,1414,30-34,Man
21490,87542,35-39,Woman
21491,279,30-34,Man
21492,731,25-29,Man
21493,1480,45-49,Man
21494,1398,22-24,Man
21495,6817,30-34,Man
21496,401,60-69,Man
21497,360,25-29,Man
21498,315,40-44,Man
21499,901,60-69,Man
21500,530,25-29,Man
21501,570,30-34,Man
21502,1582,40-44,Man
21503,641,25-29,Man
21504,4027,30-34,Man
21505,787,25-29,Man
21506,694,55-59,Man
21507,789,22-24,Man
21508,1099,70+,Man
21509,774,35-39,Man
21510,204,18-21,Man
21511,850,22-24,Man
21512,377,25-29,Man
21513,909,25-29,Man
21514,1175,18-21,Man
21515,342,18-21,Man
21516,694,30-34,Man
21517,1098,25-29,Man
21518,853,55-59,Man
21519,749,22-24,Woman
21520,341,30-34,Man
21521,1276,35-39,Man
21522,476,18-21,Man
21523,2159,55-59,Man
21524,1080,40-44,Man
21525,47169,22-24,Nonbinary
21526,1964,45-49,Man
21527,972,40-44,Woman
21528,926,22-24,Man
21529,544,18-21,Woman
21530,1812,18-21,Man
21531,575,22-24,Man
21532,1047,45-49,Man
21533,825,18-21,Man
21534,664,25-29,Man
21535,592,25-29,Man
21536,527,22-24,Man
21537,17122,25-29,Woman
21538,479,55-59,Man
21539,397,25-29,Man
21540,1325,45-49,Woman
21541,210,22-24,Man
21542,225,30-34,Man
21543,484,22-24,Man
21544,298,22-24,Man
21545,225,22-24,Man
21546,692,45-49,Man
21547,176,18-21,Woman
21548,1682,50-54,Man
21549,582,18-21,Man
21550,2637,25-29,Man
21551,718,45-49,Man
21552,805,30-34,Man
21553,490,35-39,Man
21554,152,18-21,Man
21555,1294,40-44,Man
21556,141,25-29,Man
21557,855,35-39,Man
21558,1106,25-29,Man
21559,1880,22-24,Man
21560,1709,60-69,Man
21561,990,55-59,Prefer not to say
21562,672,25-29,Man
21563,190,18-21,Woman
21564,826,22-24,Woman
21565,953,35-39,Man
21566,843,40-44,Man
21567,384,25-29,Man
21568,696,45-49,Woman
21569,195,22-24,Woman
21570,373,35-39,Man
21571,596,22-24,Man
21572,215,18-21,Woman
21573,1948627,30-34,Man
21574,1224,30-34,Man
21575,556,40-44,Man
21576,4488,55-59,Man
21577,712,25-29,Woman
21578,411,25-29,Man
21579,1041,22-24,Man
21580,1608,25-29,Man
21581,454,35-39,Man
21582,412,22-24,Man
21583,560,30-34,Man
21584,1029,18-21,Man
21585,404,22-24,Man
21586,373,22-24,Man
21587,719,30-34,Man
21588,1134,18-21,Man
21589,664,35-39,Man
21590,304,35-39,Man
21591,402,22-24,Man
21592,584,45-49,Man
21593,314,25-29,Woman
21594,906,35-39,Man
21595,396,30-34,Man
21596,509,30-34,Man
21597,644,30-34,Man
21598,980,30-34,Man
21599,435,25-29,Man
21600,422,22-24,Man
21601,384,25-29,Woman
21602,173,40-44,Man
21603,694,18-21,Man
21604,437,25-29,Man
21605,716,22-24,Man
21606,217,18-21,Woman
21607,690,18-21,Man
21608,344,18-21,Man
21609,333,18-21,Man
21610,632,18-21,Man
21611,806,30-34,Man
21612,93078,30-34,Man
21613,833,18-21,Man
21614,722,40-44,Man
21615,352,18-21,Man
21616,723,55-59,Man
21617,745,60-69,Man
21618,134,18-21,Woman
21619,1091,45-49,Man
21620,1057,60-69,Man
21621,777,25-29,Woman
21622,3246,30-34,Woman
21623,731,22-24,Man
21624,614,25-29,Man
21625,481,22-24,Man
21626,513,18-21,Man
21627,550,25-29,Man
21628,648,25-29,Man
21629,529,22-24,Man
21630,687,40-44,Man
21631,1250,40-44,Man
21632,556,40-44,Man
21633,448,18-21,Man
21634,236,22-24,Woman
21635,435,25-29,Man
21636,689,45-49,Woman
21637,215,18-21,Man
21638,972,30-34,Man
21639,623,45-49,Man
21640,4112,35-39,Man
21641,332,30-34,Man
21642,765,22-24,Man
21643,572,25-29,Man
21644,338,18-21,Woman
21645,455,22-24,Man
21646,610,50-54,Man
21647,608,25-29,Man
21648,465,25-29,Man
21649,431,25-29,Woman
21650,700,18-21,Man
21651,916,25-29,Man
21652,1162,22-24,Woman
21653,556,55-59,Man
21654,1847,25-29,Man
21655,288,22-24,Man
21656,401,18-21,Woman
21657,1257,40-44,Man
21658,1120,25-29,Man
21659,762,55-59,Man
21660,2774,45-49,Man
21661,582,18-21,Man
21662,265,30-34,Man
21663,626,25-29,Man
21664,366,18-21,Man
21665,2327,22-24,Woman
21666,832,25-29,Man
21667,788,45-49,Man
21668,845,30-34,Man
21669,441,40-44,Woman
21670,1718,40-44,Man
21671,1006,35-39,Woman
21672,368,25-29,Man
21673,1227,18-21,Man
21674,256,22-24,Man
21675,868,25-29,Woman
21676,509,22-24,Man
21677,965,22-24,Woman
21678,553,22-24,Man
21679,1051,50-54,Man
21680,242,22-24,Man
21681,1313,35-39,Man
21682,443,18-21,Man
21683,671,22-24,Woman
21684,411,30-34,Man
21685,1090,30-34,Man
21686,516,40-44,Man
21687,631,55-59,Woman
21688,520,22-24,Woman
21689,379,22-24,Man
21690,324,18-21,Man
21691,12424,30-34,Man
21692,536,40-44,Man
21693,691,40-44,Man
21694,3325,35-39,Woman
21695,299,18-21,Man
21696,559,18-21,Woman
21697,507,25-29,Man
21698,185,18-21,Man
21699,316,30-34,Man
21700,275,18-21,Man
21701,553,25-29,Man
21702,6468,22-24,Man
21703,338,22-24,Woman
21704,1455,25-29,Man
21705,790,18-21,Woman
21706,632,25-29,Man
21707,505,25-29,Man
21708,658,60-69,Man
21709,615,18-21,Man
21710,341,40-44,Man
21711,416,22-24,Woman
21712,418,35-39,Man
21713,525,25-29,Man
21714,3627,22-24,Man
21715,394,40-44,Man
21716,1243,30-34,Woman
21717,1144,60-69,Man
21718,271,25-29,Man
21719,734,45-49,Man
21720,490,30-34,Woman
21721,1259,35-39,Man
21722,6401,55-59,Man
21723,157,25-29,Man
21724,607,18-21,Man
21725,9627,45-49,Man
21726,504,35-39,Man
21727,404472,18-21,Man
21728,832,18-21,Man
21729,767,40-44,Woman
21730,468,22-24,Man
21731,1694,22-24,Man
21732,1058,45-49,Man
21733,531,25-29,Man
21734,3252,18-21,Man
21735,702,25-29,Man
21736,16800,22-24,Man
21737,358,18-21,Man
21738,715,60-69,Man
21739,236,40-44,Man
21740,2272,25-29,Man
21741,828,22-24,Man
21742,614,60-69,Man
21743,142,18-21,Man
21744,1705,25-29,Man
21745,807,18-21,Man
21746,359,25-29,Man
21747,1782,30-34,Man
21748,786,18-21,Man
21749,628,22-24,Man
21750,602,25-29,Man
21751,658,40-44,Man
21752,501,25-29,Man
21753,697,40-44,Man
21754,702,18-21,Woman
21755,619,55-59,Man
21756,626,25-29,Man
21757,507,30-34,Man
21758,533,30-34,Man
21759,603,35-39,Woman
21760,550,22-24,Man
21761,1157,40-44,Woman
21762,991,25-29,Man
21763,752,30-34,Man
21764,677,35-39,Man
21765,589,30-34,Man
21766,484,22-24,Man
21767,7036,40-44,Man
21768,1669,18-21,Woman
21769,512,22-24,Woman
21770,5989,22-24,Man
21771,1098,25-29,Woman
21772,406,25-29,Man
21773,415,18-21,Man
21774,484,18-21,Man
21775,500,25-29,Woman
21776,718,25-29,Man
21777,763,22-24,Man
21778,693,18-21,Man
21779,1407,22-24,Man
21780,485,25-29,Woman
21781,551,25-29,Man
21782,1887,35-39,Woman
21783,27790,25-29,Man
21784,273,18-21,Woman
21785,675,40-44,Man
21786,1528,60-69,Man
21787,367,18-21,Woman
21788,472,18-21,Man
21789,1090,40-44,Man
21790,627,18-21,Man
21791,439,30-34,Woman
21792,657,25-29,Man
21793,749,18-21,Man
21794,514,25-29,Man
21795,1127,50-54,Man
21796,1096,35-39,Man
21797,441,35-39,Man
21798,2779,45-49,Man
21799,369,18-21,Woman
21800,349,18-21,Man
21801,531,18-21,Man
21802,915,40-44,Man
21803,2467,35-39,Man
21804,5364,25-29,Man
21805,1840,18-21,Woman
21806,798,40-44,Man
21807,736,30-34,Man
21808,878,22-24,Man
21809,2306,35-39,Man
21810,167,18-21,Man
21811,495,22-24,Man
21812,772,40-44,Man
21813,142,25-29,Woman
21814,633,35-39,Man
21815,763,25-29,Man
21816,501,18-21,Man
21817,567,25-29,Man
21818,450,22-24,Man
21819,2534,25-29,Man
21820,135,18-21,Woman
21821,583,60-69,Man
21822,29820,18-21,Man
21823,381,25-29,Man
21824,998,50-54,Man
21825,424,22-24,Man
21826,246,30-34,Man
21827,832,40-44,Man
21828,10254,22-24,Man
21829,417,45-49,Woman
21830,670,30-34,Man
21831,277,25-29,Man
21832,803,45-49,Man
21833,819,18-21,Man
21834,811,22-24,Man
21835,520,22-24,Man
21836,186,22-24,Man
21837,451,25-29,Man
21838,984,40-44,Man
21839,349,18-21,Man
21840,741,30-34,Man
21841,1099,30-34,Man
21842,559,18-21,Man
21843,45615,55-59,Man
21844,1042,40-44,Man
21845,723,35-39,Man
21846,328,18-21,Man
21847,1820,25-29,Man
21848,1502,35-39,Man
21849,443,22-24,Man
21850,757,30-34,Man
21851,738,22-24,Man
21852,579,30-34,Man
21853,474,18-21,Man
21854,160,22-24,Man
21855,69026,25-29,Man
21856,693,30-34,Man
21857,481,22-24,Man
21858,362,22-24,Man
21859,1275,25-29,Man
21860,296,55-59,Man
21861,364,22-24,Woman
21862,196,18-21,Man
21863,589,30-34,Man
21864,105547,35-39,Man
21865,740,22-24,Man
21866,664,18-21,Man
21867,468,22-24,Woman
21868,1417,60-69,Man
21869,658,18-21,Woman
21870,157562,22-24,Man
21871,849,25-29,Man
21872,1120,30-34,Man
21873,965,45-49,Man
21874,601,25-29,Man
21875,984,40-44,Man
21876,957,22-24,Man
21877,424,22-24,Man
21878,893,25-29,Man
21879,451,25-29,Man
21880,421,18-21,Prefer not to say
21881,35489,22-24,Woman
21882,473,35-39,Man
21883,463,30-34,Man
21884,648,50-54,Man
21885,1165,55-59,Man
21886,493,25-29,Woman
21887,354,30-34,Man
21888,1351,35-39,Man
21889,3852,22-24,Man
21890,401,35-39,Man
21891,866,35-39,Man
21892,373,25-29,Man
21893,257,22-24,Man
21894,601,30-34,Man
21895,231,22-24,Man
21896,335,18-21,Prefer to self-describe
21897,271,18-21,Woman
21898,1368,40-44,Man
21899,3323,22-24,Man
21900,1402,35-39,Man
21901,421,30-34,Man
21902,2051,30-34,Woman
21903,985,35-39,Man
21904,609,60-69,Man
21905,2102,18-21,Man
21906,619,30-34,Man
21907,925,40-44,Man
21908,1662,50-54,Man
21909,745,18-21,Man
21910,401,25-29,Man
21911,372,25-29,Man
21912,613,40-44,Man
21913,382,30-34,Man
21914,163,22-24,Man
21915,612,18-21,Woman
21916,2667,60-69,Man
21917,495,18-21,Prefer not to say
21918,3177,50-54,Man
21919,230,25-29,Woman
21920,513,30-34,Man
21921,2070,18-21,Man
21922,1976,25-29,Man
21923,923,40-44,Man
21924,662,22-24,Man
21925,173,18-21,Man
21926,209,40-44,Man
21927,255,22-24,Woman
21928,1074,35-39,Man
21929,498,22-24,Woman
21930,1325,18-21,Man
21931,1606,35-39,Man
21932,393,22-24,Man
21933,878,55-59,Woman
21934,944,35-39,Man
21935,427,30-34,Man
21936,339,22-24,Woman
21937,421,30-34,Woman
21938,1175268,18-21,Man
21939,594,18-21,Man
21940,578,40-44,Man
21941,3162,45-49,Man
21942,564,35-39,Man
21943,206,30-34,Man
21944,575,40-44,Man
21945,502,35-39,Woman
21946,934,35-39,Man
21947,628,22-24,Man
21948,560,18-21,Man
21949,695,60-69,Man
21950,631,22-24,Man
21951,983,22-24,Man
21952,588,50-54,Man
21953,507,18-21,Man
21954,487,30-34,Man
21955,674,40-44,Man
21956,531,25-29,Man
21957,1221,40-44,Man
21958,878,25-29,Man
21959,1467,18-21,Man
21960,4119,60-69,Man
21961,988,25-29,Man
21962,574,22-24,Man
21963,41171,22-24,Woman
21964,509,30-34,Woman
21965,653,40-44,Man
21966,608,45-49,Man
