index,age,gender,country,education,role,field,cat_experience,cat_salary,visual
24848,35-39,Man,India,Doctoral degree,Business Analyst,,Junior,,Seaborn 
24848,35-39,Man,India,Doctoral degree,Business Analyst,,Junior,,Ggplot / ggplot2 
24873,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 20K, Matplotlib 
24873,22-24,Man,Egypt,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 20K,Plotly / Plotly Express 
24875,22-24,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 20K, Matplotlib 
24875,22-24,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 20K,Seaborn 
24882,22-24,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
24882,22-24,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Seaborn 
24897,25-29,Woman,Other,Master’s degree,Data Analyst,Government/Public Service,Junior,20K - 50K, Matplotlib 
24897,25-29,Woman,Other,Master’s degree,Data Analyst,Government/Public Service,Junior,20K - 50K,Seaborn 
24897,25-29,Woman,Other,Master’s degree,Data Analyst,Government/Public Service,Junior,20K - 50K,Plotly / Plotly Express 
24897,25-29,Woman,Other,Master’s degree,Data Analyst,Government/Public Service,Junior,20K - 50K,Ggplot / ggplot2 
24905,30-34,Woman,Mexico,Bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,, None
24917,22-24,Man,"Iran, Islamic Republic of...",Master’s degree,Data Analyst,Academics/Education,Junior,< 20K, None
24952,25-29,Woman,Russia,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K, Matplotlib 
24952,25-29,Woman,Russia,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K,Seaborn 
24952,25-29,Woman,Russia,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K,Plotly / Plotly Express 
24952,25-29,Woman,Russia,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K,Ggplot / ggplot2 
24952,25-29,Woman,Russia,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K,D3 js 
24952,25-29,Woman,Russia,Master’s degree,Data Analyst,Computers/Technology,Senior,< 20K,Geoplotlib 
24964,50-54,Man,Norway,Master’s degree,Data Analyst,Other,Senior+,100K - 200K,Plotly / Plotly Express 
24964,50-54,Man,Norway,Master’s degree,Data Analyst,Other,Senior+,100K - 200K,Ggplot / ggplot2 
24973,25-29,Man,India,Bachelor’s degree,Business Analyst,Marketing/CRM,Sin experiencia,< 20K,
24977,30-34,Man,India,Master’s degree,Data Analyst,Computers/Technology,Sin experiencia,20K - 50K,
24980,30-34,Man,Russia,Master’s degree,Business Analyst,Insurance/Risk Assessment,Mid,20K - 50K, None
24986,25-29,Man,Nigeria,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,, Matplotlib 
24986,25-29,Man,Nigeria,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,,D3 js 
25007,25-29,Man,Thailand,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 20K, Matplotlib 
25007,25-29,Man,Thailand,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 20K,Plotly / Plotly Express 
25007,25-29,Man,Thailand,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 20K,Ggplot / ggplot2 
25007,25-29,Man,Thailand,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 20K,Geoplotlib 
25009,40-44,Man,Czech Republic,Master’s degree,Data Analyst,Retail/Sales,Senior+,20K - 50K, Matplotlib 
25009,40-44,Man,Czech Republic,Master’s degree,Data Analyst,Retail/Sales,Senior+,20K - 50K,Seaborn 
25022,35-39,Man,Japan,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K, Matplotlib 
25022,35-39,Man,Japan,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Seaborn 
25024,22-24,Man,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Ggplot / ggplot2 
25026,25-29,Man,France,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,,Seaborn 
25026,25-29,Man,France,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,,Ggplot / ggplot2 
25039,45-49,Man,Nigeria,Master’s degree,Business Analyst,Computers/Technology,Senior+,< 20K, None
25063,18-21,Man,Pakistan,Master’s degree,Data Analyst,Computers/Technology,Mid,< 20K, Matplotlib 
25063,18-21,Man,Pakistan,Master’s degree,Data Analyst,Computers/Technology,Mid,< 20K,Seaborn 
25070,25-29,Man,India,Bachelor’s degree,Business Analyst,Retail/Sales,Junior,< 20K, None
25074,25-29,Man,India,Master’s degree,Business Analyst,Energy/Mining,Junior,< 20K, Matplotlib 
25074,25-29,Man,India,Master’s degree,Business Analyst,Energy/Mining,Junior,< 20K,Seaborn 
25074,25-29,Man,India,Master’s degree,Business Analyst,Energy/Mining,Junior,< 20K,Plotly / Plotly Express 
25075,30-34,Woman,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
25075,30-34,Woman,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Seaborn 
25075,30-34,Woman,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Plotly / Plotly Express 
25084,35-39,Woman,France,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Junior,20K - 50K, Matplotlib 
25084,35-39,Woman,France,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Junior,20K - 50K,Plotly / Plotly Express 
25099,18-21,Woman,India,Bachelor’s degree,Data Analyst,,Junior,,
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K, Matplotlib 
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,Seaborn 
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,Plotly / Plotly Express 
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,Ggplot / ggplot2 
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,Shiny 
25107,30-34,Man,United States of America,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,100K - 200K,D3 js 
25108,40-44,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
25108,40-44,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Seaborn 
25108,40-44,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Plotly / Plotly Express 
25108,40-44,Man,Egypt,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Ggplot / ggplot2 
25114,45-49,Prefer not to say,United States of America,Master’s degree,Business Analyst,Accounting/Finance,Senior+,50K - 100K, Matplotlib 
25114,45-49,Prefer not to say,United States of America,Master’s degree,Business Analyst,Accounting/Finance,Senior+,50K - 100K,Plotly / Plotly Express 
25115,25-29,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
25115,25-29,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,< 20K,Seaborn 
25115,25-29,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,< 20K,Plotly / Plotly Express 
25119,55-59,Man,United States of America,Master’s degree,Business Analyst,Computers/Technology,Senior,50K - 100K, Matplotlib 
25119,55-59,Man,United States of America,Master’s degree,Business Analyst,Computers/Technology,Senior,50K - 100K,Seaborn 
25119,55-59,Man,United States of America,Master’s degree,Business Analyst,Computers/Technology,Senior,50K - 100K,Plotly / Plotly Express 
25119,55-59,Man,United States of America,Master’s degree,Business Analyst,Computers/Technology,Senior,50K - 100K,Ggplot / ggplot2 
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,Seaborn 
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,Plotly / Plotly Express 
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,Ggplot / ggplot2 
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,Shiny 
25128,30-34,Man,India,Bachelor’s degree,Business Analyst,Computers/Technology,Junior,50K - 100K,D3 js 
25158,50-54,Woman,Spain,Bachelor’s degree,Business Analyst,Accounting/Finance,Sin experiencia,20K - 50K,
25172,30-34,Woman,India,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Junior,, Matplotlib 
25172,30-34,Woman,India,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Junior,,Seaborn 
25174,25-29,Man,South Korea,No formal education past high school,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
25174,25-29,Man,South Korea,No formal education past high school,Data Analyst,Computers/Technology,Junior,< 20K,Seaborn 
25178,22-24,Man,Kenya,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Ggplot / ggplot2 
25178,22-24,Man,Kenya,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Shiny 
25178,22-24,Man,Kenya,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Geoplotlib 
25197,35-39,Man,Other,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K, Matplotlib 
25197,35-39,Man,Other,Master’s degree,Data Analyst,Academics/Education,Junior,< 20K,Seaborn 
25198,35-39,Man,Other,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,20K - 50K,Ggplot / ggplot2 
25221,18-21,Man,India,Master’s degree,Data Analyst,Academics/Education,Sin experiencia,> 200K,
25230,35-39,Man,Brazil,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 20K, None
25234,50-54,Man,South Korea,Master’s degree,Business Analyst,Accounting/Finance,Mid,< 20K, Matplotlib 
25245,30-34,Man,Saudi Arabia,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 20K,Ggplot / ggplot2 
25249,40-44,Woman,United States of America,Master’s degree,Data Analyst,Online Service/Internet-based Services,Senior+,50K - 100K,Plotly / Plotly Express 
25249,40-44,Woman,United States of America,Master’s degree,Data Analyst,Online Service/Internet-based Services,Senior+,50K - 100K,Ggplot / ggplot2 
25249,40-44,Woman,United States of America,Master’s degree,Data Analyst,Online Service/Internet-based Services,Senior+,50K - 100K,Shiny 
25274,25-29,Man,Taiwan,Master’s degree,Business Analyst,Online Business/Internet-based Sales,Junior,< 20K,Seaborn 
25280,50-54,Man,United Arab Emirates,Master’s degree,Data Analyst,Academics/Education,Junior,, Matplotlib 
25280,50-54,Man,United Arab Emirates,Master’s degree,Data Analyst,Academics/Education,Junior,,Seaborn 
25286,25-29,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
25286,25-29,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Seaborn 
25287,22-24,Woman,Canada,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,,Ggplot / ggplot2 
25295,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Retail/Sales,Junior,20K - 50K, Matplotlib 
25295,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Retail/Sales,Junior,20K - 50K,Seaborn 
25295,40-44,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Retail/Sales,Junior,20K - 50K,Geoplotlib 
25303,55-59,Man,India,Master’s degree,Data Analyst,Other,Senior+,< 20K,Ggplot / ggplot2 
25305,25-29,Man,"Iran, Islamic Republic of...",Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,, Matplotlib 
25305,25-29,Man,"Iran, Islamic Republic of...",Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,,Seaborn 
25306,30-34,Man,India,Master’s degree,Business Analyst,Manufacturing/Fabrication,Sin experiencia,20K - 50K,
25307,50-54,Man,Germany,Master’s degree,Business Analyst,Energy/Mining,Senior,50K - 100K, Matplotlib 
25307,50-54,Man,Germany,Master’s degree,Business Analyst,Energy/Mining,Senior,50K - 100K,Seaborn 
25312,30-34,Man,Other,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
25312,30-34,Man,Other,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Ggplot / ggplot2 
25312,30-34,Man,Other,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Shiny 
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 20K, Matplotlib 
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 20K,Seaborn 
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 20K,Plotly / Plotly Express 
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 20K,Ggplot / ggplot2 
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 20K,Shiny 
25316,30-34,Man,Colombia,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 20K,Bokeh 
25326,30-34,Man,Japan,Bachelor’s degree,Data Analyst,Computers/Technology,Senior,< 20K,Seaborn 
25342,25-29,Woman,Philippines,Master’s degree,Data Analyst,Online Service/Internet-based Services,Junior,20K - 50K, Matplotlib 
25342,25-29,Woman,Philippines,Master’s degree,Data Analyst,Online Service/Internet-based Services,Junior,20K - 50K,Seaborn 
25358,30-34,Man,Peru,Some college/university study without earning a bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 20K, Matplotlib 
25358,30-34,Man,Peru,Some college/university study without earning a bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 20K,Plotly / Plotly Express 
25358,30-34,Man,Peru,Some college/university study without earning a bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 20K,Ggplot / ggplot2 
25360,25-29,Woman,Argentina,I prefer not to answer,Business Analyst,Government/Public Service,Junior,< 20K, Matplotlib 
25360,25-29,Woman,Argentina,I prefer not to answer,Business Analyst,Government/Public Service,Junior,< 20K,Seaborn 
25363,30-34,Man,Brazil,Master’s degree,Data Analyst,Manufacturing/Fabrication,Senior,, Matplotlib 
25363,30-34,Man,Brazil,Master’s degree,Data Analyst,Manufacturing/Fabrication,Senior,,Seaborn 
25363,30-34,Man,Brazil,Master’s degree,Data Analyst,Manufacturing/Fabrication,Senior,,Geoplotlib 
25365,35-39,Man,Pakistan,Master’s degree,Business Analyst,Government/Public Service,Senior+,< 20K,D3 js 
25367,25-29,Man,Chile,Master’s degree,Data Analyst,Government/Public Service,Mid,< 20K,Ggplot / ggplot2 
25367,25-29,Man,Chile,Master’s degree,Data Analyst,Government/Public Service,Mid,< 20K,Shiny 
25367,25-29,Man,Chile,Master’s degree,Data Analyst,Government/Public Service,Mid,< 20K, Other
25377,30-34,Man,Spain,Bachelor’s degree,Data Analyst,Energy/Mining,Senior,, Other
25383,40-44,Man,United States of America,Bachelor’s degree,Data Analyst,Computers/Technology,Senior+,100K - 200K, None
25384,18-21,Man,United States of America,Bachelor’s degree,Data Analyst,Other,Junior,< 20K, None
25414,35-39,Man,Sweden,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,50K - 100K,Ggplot / ggplot2 
25417,30-34,Woman,United States of America,Bachelor’s degree,Business Analyst,Other,Mid,50K - 100K, None
25425,35-39,Woman,India,I prefer not to answer,Data Analyst,Academics/Education,Mid,20K - 50K, Matplotlib 
25425,35-39,Woman,India,I prefer not to answer,Data Analyst,Academics/Education,Mid,20K - 50K,Seaborn 
25425,35-39,Woman,India,I prefer not to answer,Data Analyst,Academics/Education,Mid,20K - 50K,Plotly / Plotly Express 
25425,35-39,Woman,India,I prefer not to answer,Data Analyst,Academics/Education,Mid,20K - 50K,Ggplot / ggplot2 
25436,25-29,Man,Nigeria,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
25442,22-24,Man,Ghana,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 20K, None
25443,22-24,Man,India,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 20K, Matplotlib 
25443,22-24,Man,India,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 20K,Seaborn 
25443,22-24,Man,India,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 20K,Plotly / Plotly Express 
25443,22-24,Man,India,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 20K,Geoplotlib 
25444,25-29,Man,"Iran, Islamic Republic of...",Master’s degree,Business Analyst,Academics/Education,Junior,< 20K, Matplotlib 
25471,50-54,Man,Australia,Master’s degree,Data Analyst,Medical/Pharmaceutical,Senior+,50K - 100K, Matplotlib 
25471,50-54,Man,Australia,Master’s degree,Data Analyst,Medical/Pharmaceutical,Senior+,50K - 100K,Seaborn 
25486,25-29,Man,Nigeria,Master’s degree,Data Analyst,Other,Junior,< 20K, None
25488,45-49,Man,Ukraine,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Senior,20K - 50K,Ggplot / ggplot2 
25488,45-49,Man,Ukraine,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Senior,20K - 50K, Other
25498,35-39,Man,India,Bachelor’s degree,Business Analyst,,Junior,,
25501,25-29,Man,India,Bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 20K, Matplotlib 
25508,25-29,Man,Bangladesh,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K, Matplotlib 
25508,25-29,Man,Bangladesh,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 20K,Seaborn 
25515,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 20K,Seaborn 
25515,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 20K,Plotly / Plotly Express 
25515,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 20K,Ggplot / ggplot2 
25515,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Marketing/CRM,Junior,< 20K,Shiny 
25516,30-34,Man,Ukraine,Master’s degree,Data Analyst,Other,Sin experiencia,< 20K,
25528,25-29,Man,Turkey,I prefer not to answer,Data Analyst,Broadcasting/Communications,Junior,< 20K, Matplotlib 
