index,age,gender,country,education,role,field,cat_experience,cat_salary,cod_env
23142,30-34,Man,Ghana,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,PyCharm 
23142,30-34,Man,Ghana,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K, Sublime Text
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K, Spyder
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Jupyter Notebook
23152,45-49,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Computers/Technology,Senior+,50K - 100K,Jupyter Notebook
23156,35-39,Woman,Russia,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K, Notepad++
23159,25-29,Man,India,Bachelor’s degree,Data Analyst,Online Business/Internet-based Sales,Junior,< 25K,PyCharm 
23159,25-29,Man,India,Bachelor’s degree,Data Analyst,Online Business/Internet-based Sales,Junior,< 25K,Jupyter Notebook
23162,22-24,Man,India,Master’s degree,Data Analyst,Retail/Sales,Junior,< 25K,Jupyter Notebook
23170,25-29,Woman,India,Master’s degree,Business Analyst,Shipping/Transportation,Junior,25K - 50K, Spyder
23170,25-29,Woman,India,Master’s degree,Business Analyst,Shipping/Transportation,Junior,25K - 50K,Jupyter Notebook
23173,22-24,Man,Other,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K,Visual Studio Code (VSCode) 
23173,22-24,Man,Other,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K, Spyder
23173,22-24,Man,Other,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K,Jupyter Notebook
23177,25-29,Man,Kenya,Bachelor’s degree,Data Analyst,,Junior,,RStudio 
23177,25-29,Man,Kenya,Bachelor’s degree,Data Analyst,,Junior,,MATLAB 
23188,30-34,Man,India,Bachelor’s degree,Data Analyst,Shipping/Transportation,Senior+,50K - 100K, Spyder
23188,30-34,Man,India,Bachelor’s degree,Data Analyst,Shipping/Transportation,Senior+,50K - 100K,Jupyter Notebook
23191,22-24,Man,China,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,Junior,< 25K,Visual Studio Code (VSCode) 
23191,22-24,Man,China,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,Junior,< 25K,PyCharm 
23191,22-24,Man,China,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,Junior,< 25K, Spyder
23191,22-24,Man,China,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,Junior,< 25K,Jupyter Notebook
23193,55-59,Woman,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior+,100K - 200K, None
23201,35-39,Man,Egypt,I prefer not to answer,Data Analyst,Other,Junior,< 25K,Visual Studio Code (VSCode) 
23201,35-39,Man,Egypt,I prefer not to answer,Data Analyst,Other,Junior,< 25K, Notepad++
23201,35-39,Man,Egypt,I prefer not to answer,Data Analyst,Other,Junior,< 25K,Jupyter Notebook
23209,25-29,Man,Other,Master’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,Jupyter Notebook
23221,60-69,Man,Italy,No formal education past high school,Business Analyst,Insurance/Risk Assessment,Senior+,25K - 50K,PyCharm 
23221,60-69,Man,Italy,No formal education past high school,Business Analyst,Insurance/Risk Assessment,Senior+,25K - 50K,Jupyter Notebook
23225,18-21,Man,India,Master’s degree,Data Analyst,,Junior,,RStudio 
23225,18-21,Man,India,Master’s degree,Data Analyst,,Junior,,PyCharm 
23225,18-21,Man,India,Master’s degree,Data Analyst,,Junior,,MATLAB 
23225,18-21,Man,India,Master’s degree,Data Analyst,,Junior,,Jupyter Notebook
23253,35-39,Man,India,Bachelor’s degree,Data Analyst,Other,Junior,< 25K, Notepad++
23281,30-34,Woman,Israel,Bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,,Visual Studio 
23281,30-34,Woman,Israel,Bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,, Notepad++
23281,30-34,Woman,Israel,Bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,,Jupyter Notebook
23282,22-24,Man,Ghana,No formal education past high school,Data Analyst,Other,Sin experiencia,< 25K,
23292,30-34,Man,South Korea,Doctoral degree,Data Analyst,Broadcasting/Communications,Junior,< 25K,RStudio 
23292,30-34,Man,South Korea,Doctoral degree,Data Analyst,Broadcasting/Communications,Junior,< 25K,Visual Studio 
23292,30-34,Man,South Korea,Doctoral degree,Data Analyst,Broadcasting/Communications,Junior,< 25K,Visual Studio Code (VSCode) 
23297,55-59,Man,South Korea,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Junior,25K - 50K,PyCharm 
23297,55-59,Man,South Korea,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Junior,25K - 50K, Spyder
23297,55-59,Man,South Korea,Some college/university study without earning a bachelor’s degree,Data Analyst,Other,Junior,25K - 50K,Jupyter Notebook
23318,30-34,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Jupyter Notebook
23337,40-44,Woman,Japan,Bachelor’s degree,Data Analyst,Marketing/CRM,Senior+,< 25K, Other
23339,22-24,Woman,France,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,Jupyter Notebook
23341,30-34,Man,Singapore,Master’s degree,Data Analyst,Non-profit/Service,Mid,,JupyterLab 
23341,30-34,Man,Singapore,Master’s degree,Data Analyst,Non-profit/Service,Mid,, Spyder
23341,30-34,Man,Singapore,Master’s degree,Data Analyst,Non-profit/Service,Mid,, Other
23344,35-39,Woman,Taiwan,Master’s degree,Business Analyst,Manufacturing/Fabrication,Junior,< 25K,JupyterLab 
23344,35-39,Woman,Taiwan,Master’s degree,Business Analyst,Manufacturing/Fabrication,Junior,< 25K,RStudio 
23344,35-39,Woman,Taiwan,Master’s degree,Business Analyst,Manufacturing/Fabrication,Junior,< 25K,Visual Studio Code (VSCode) 
23346,35-39,Man,Mexico,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,Sin experiencia,< 25K,
23352,22-24,Man,Bangladesh,Bachelor’s degree,Business Analyst,Accounting/Finance,Junior,< 25K,PyCharm 
23359,25-29,Man,India,I prefer not to answer,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,JupyterLab 
23359,25-29,Man,India,I prefer not to answer,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,Visual Studio Code (VSCode) 
23392,25-29,Man,India,Master’s degree,Business Analyst,Shipping/Transportation,Sin experiencia,< 25K,
23399,35-39,Woman,Australia,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,RStudio 
23399,35-39,Woman,Australia,Master’s degree,Business Analyst,Government/Public Service,Junior,50K - 100K,Jupyter Notebook
23401,50-54,Woman,United States of America,Master’s degree,Business Analyst,,Junior,, None
23422,30-34,Man,Brazil,Bachelor’s degree,Data Analyst,Other,Mid,< 25K,Visual Studio Code (VSCode) 
23422,30-34,Man,Brazil,Bachelor’s degree,Data Analyst,Other,Mid,< 25K, Notepad++
23422,30-34,Man,Brazil,Bachelor’s degree,Data Analyst,Other,Mid,< 25K,Jupyter Notebook
23423,30-34,Man,Other,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 25K,JupyterLab 
23423,30-34,Man,Other,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 25K,Visual Studio 
23423,30-34,Man,Other,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 25K,Visual Studio Code (VSCode) 
23423,30-34,Man,Other,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 25K, Spyder
23423,30-34,Man,Other,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 25K, Notepad++
23423,30-34,Man,Other,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 25K, Sublime Text
23423,30-34,Man,Other,Bachelor’s degree,Business Analyst,Government/Public Service,Junior,< 25K,Jupyter Notebook
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,JupyterLab 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,RStudio 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,Visual Studio Code (VSCode) 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,PyCharm 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K, Sublime Text
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,Jupyter Notebook
23457,18-21,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Data Analyst,,Junior,,Jupyter Notebook
23459,25-29,Woman,Indonesia,Bachelor’s degree,Business Analyst,Retail/Sales,Junior,< 25K,RStudio 
23459,25-29,Woman,Indonesia,Bachelor’s degree,Business Analyst,Retail/Sales,Junior,< 25K,Visual Studio Code (VSCode) 
23459,25-29,Woman,Indonesia,Bachelor’s degree,Business Analyst,Retail/Sales,Junior,< 25K, Notepad++
23473,22-24,Man,United States of America,Master’s degree,Business Analyst,Academics/Education,Junior,,RStudio 
23473,22-24,Man,United States of America,Master’s degree,Business Analyst,Academics/Education,Junior,, Spyder
23473,22-24,Man,United States of America,Master’s degree,Business Analyst,Academics/Education,Junior,,Jupyter Notebook
23492,50-54,Man,Brazil,I prefer not to answer,Business Analyst,Insurance/Risk Assessment,Senior+,< 25K, None
23500,30-34,Man,Mexico,Bachelor’s degree,Data Analyst,Accounting/Finance,Senior,25K - 50K,JupyterLab 
23500,30-34,Man,Mexico,Bachelor’s degree,Data Analyst,Accounting/Finance,Senior,25K - 50K,Visual Studio Code (VSCode) 
23500,30-34,Man,Mexico,Bachelor’s degree,Data Analyst,Accounting/Finance,Senior,25K - 50K,Jupyter Notebook
23501,22-24,Woman,Other,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Junior,< 25K,Visual Studio Code (VSCode) 
23501,22-24,Woman,Other,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Junior,< 25K,Jupyter Notebook
23503,25-29,Man,Germany,Master’s degree,Business Analyst,,Junior,,JupyterLab 
23503,25-29,Man,Germany,Master’s degree,Business Analyst,,Junior,,Visual Studio 
23503,25-29,Man,Germany,Master’s degree,Business Analyst,,Junior,, Spyder
23503,25-29,Man,Germany,Master’s degree,Business Analyst,,Junior,,Jupyter Notebook
23505,30-34,Man,Other,Bachelor’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,JupyterLab 
23505,30-34,Man,Other,Bachelor’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,Jupyter Notebook
23516,30-34,Man,Brazil,Master’s degree,Business Analyst,Energy/Mining,Mid,25K - 50K,JupyterLab 
23516,30-34,Man,Brazil,Master’s degree,Business Analyst,Energy/Mining,Mid,25K - 50K,Visual Studio 
23516,30-34,Man,Brazil,Master’s degree,Business Analyst,Energy/Mining,Mid,25K - 50K,Jupyter Notebook
23524,18-21,Woman,Thailand,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,Junior,< 25K,RStudio 
23524,18-21,Woman,Thailand,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,Junior,< 25K,Visual Studio Code (VSCode) 
23524,18-21,Woman,Thailand,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,Junior,< 25K,Jupyter Notebook
23563,55-59,Man,Japan,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Jupyter Notebook
23564,45-49,Man,Italy,No formal education past high school,Business Analyst,Online Service/Internet-based Services,Mid,< 25K,JupyterLab 
23564,45-49,Man,Italy,No formal education past high school,Business Analyst,Online Service/Internet-based Services,Mid,< 25K, Vim / Emacs
23565,25-29,Woman,Taiwan,Master’s degree,Data Analyst,Academics/Education,Junior,,RStudio 
23565,25-29,Woman,Taiwan,Master’s degree,Data Analyst,Academics/Education,Junior,, Notepad++
23572,30-34,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Senior+,< 25K, Notepad++
23572,30-34,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Senior+,< 25K,Jupyter Notebook
23581,18-21,Man,India,Bachelor’s degree,Data Analyst,Online Service/Internet-based Services,Junior,< 25K,Jupyter Notebook
23596,22-24,Man,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,PyCharm 
23598,30-34,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Mid,< 25K,RStudio 
23598,30-34,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Mid,< 25K, Spyder
23598,30-34,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Mid,< 25K,Jupyter Notebook
23610,22-24,Woman,Other,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,RStudio 
23610,22-24,Woman,Other,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K, Spyder
23610,22-24,Woman,Other,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Jupyter Notebook
23610,22-24,Woman,Other,Master’s degree,Data Analyst,Accounting/Finance,Junior,< 25K, Other
23618,30-34,Man,Brazil,Bachelor’s degree,Data Analyst,Retail/Sales,Senior,< 25K,Visual Studio Code (VSCode) 
23618,30-34,Man,Brazil,Bachelor’s degree,Data Analyst,Retail/Sales,Senior,< 25K, Spyder
23618,30-34,Man,Brazil,Bachelor’s degree,Data Analyst,Retail/Sales,Senior,< 25K,Jupyter Notebook
23628,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Mid,100K - 200K,RStudio 
23628,22-24,Woman,United States of America,Master’s degree,Data Analyst,Accounting/Finance,Mid,100K - 200K,Jupyter Notebook
23712,30-34,Man,India,Master’s degree,Business Analyst,Computers/Technology,Sin experiencia,25K - 50K,
23715,25-29,Man,Portugal,Master’s degree,Business Analyst,Academics/Education,Junior,< 25K, Spyder
23715,25-29,Man,Portugal,Master’s degree,Business Analyst,Academics/Education,Junior,< 25K, Sublime Text
23715,25-29,Man,Portugal,Master’s degree,Business Analyst,Academics/Education,Junior,< 25K,Jupyter Notebook
23734,22-24,Man,India,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Junior,< 25K,JupyterLab 
23734,22-24,Man,India,Master’s degree,Data Analyst,Online Business/Internet-based Sales,Junior,< 25K,Jupyter Notebook
23736,22-24,Man,United States of America,Bachelor’s degree,Data Analyst,Academics/Education,Mid,< 25K, Notepad++
23740,45-49,Man,Nigeria,Bachelor’s degree,Business Analyst,Academics/Education,Sin experiencia,< 25K,
23750,30-34,Man,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,RStudio 
23750,30-34,Man,India,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Jupyter Notebook
23756,35-39,Man,United Kingdom of Great Britain and Northern Ireland,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Junior,25K - 50K,JupyterLab 
23760,30-34,Man,Egypt,Bachelor’s degree,Data Analyst,Manufacturing/Fabrication,Junior,< 25K,Jupyter Notebook
23761,18-21,Man,India,Bachelor’s degree,Data Analyst,,Junior,,Jupyter Notebook
23774,22-24,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K, Sublime Text
23774,22-24,Man,United States of America,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,MATLAB 
23775,50-54,Man,India,Doctoral degree,Business Analyst,Academics/Education,Junior,50K - 100K,RStudio 
23775,50-54,Man,India,Doctoral degree,Business Analyst,Academics/Education,Junior,50K - 100K,Jupyter Notebook
23790,22-24,Man,Brazil,Some college/university study without earning a bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 25K,JupyterLab 
23790,22-24,Man,Brazil,Some college/university study without earning a bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 25K,Visual Studio Code (VSCode) 
23790,22-24,Man,Brazil,Some college/university study without earning a bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 25K, Notepad++
23790,22-24,Man,Brazil,Some college/university study without earning a bachelor’s degree,Data Analyst,Shipping/Transportation,Junior,< 25K,Jupyter Notebook
23801,18-21,Man,India,Bachelor’s degree,Data Analyst,Academics/Education,Junior,< 25K,JupyterLab 
23801,18-21,Man,India,Bachelor’s degree,Data Analyst,Academics/Education,Junior,< 25K,Visual Studio Code (VSCode) 
23801,18-21,Man,India,Bachelor’s degree,Data Analyst,Academics/Education,Junior,< 25K,Jupyter Notebook
23804,22-24,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Jupyter Notebook
23811,30-34,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Analyst,Marketing/CRM,Senior+,50K - 100K,RStudio 
23811,30-34,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Analyst,Marketing/CRM,Senior+,50K - 100K,PyCharm 
23811,30-34,Man,United Kingdom of Great Britain and Northern Ireland,Doctoral degree,Data Analyst,Marketing/CRM,Senior+,50K - 100K, Other
23825,18-21,Man,Thailand,Bachelor’s degree,Business Analyst,Accounting/Finance,Sin experiencia,< 25K,
23842,25-29,Man,Tunisia,Master’s degree,Data Analyst,Academics/Education,Mid,,Visual Studio Code (VSCode) 
23842,25-29,Man,Tunisia,Master’s degree,Data Analyst,Academics/Education,Mid,, Spyder
23848,18-21,Man,Other,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K,JupyterLab 
23848,18-21,Man,Other,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K,Visual Studio Code (VSCode) 
23848,18-21,Man,Other,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K, Sublime Text
23854,50-54,Man,Germany,Master’s degree,Data Analyst,Manufacturing/Fabrication,Senior+,100K - 200K,JupyterLab 
23854,50-54,Man,Germany,Master’s degree,Data Analyst,Manufacturing/Fabrication,Senior+,100K - 200K,PyCharm 
23854,50-54,Man,Germany,Master’s degree,Data Analyst,Manufacturing/Fabrication,Senior+,100K - 200K, Spyder
23854,50-54,Man,Germany,Master’s degree,Data Analyst,Manufacturing/Fabrication,Senior+,100K - 200K,Jupyter Notebook
23854,50-54,Man,Germany,Master’s degree,Data Analyst,Manufacturing/Fabrication,Senior+,100K - 200K, Other
23856,22-24,Man,Ukraine,Master’s degree,Data Analyst,Broadcasting/Communications,Junior,< 25K,PyCharm 
23856,22-24,Man,Ukraine,Master’s degree,Data Analyst,Broadcasting/Communications,Junior,< 25K,Jupyter Notebook
23860,18-21,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K,Visual Studio Code (VSCode) 
23860,18-21,Man,India,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K,Jupyter Notebook
23879,35-39,Man,India,Master’s degree,Data Analyst,Computers/Technology,Senior,< 25K,Visual Studio Code (VSCode) 
