index,age,gender,country,education,role,field,cat_experience,cat_salary,learn_unido
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Microsoft Azure SQL Database 
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Microsoft Azure Cosmos DB 
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Amazon Redshift 
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Amazon Aurora 
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Amazon DynamoDB 
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Amazon RDS 
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Google Cloud BigQuery 
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Google Cloud SQL 
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Google Cloud Firestore 
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Google Cloud BigTable 
22687,50-54,Man,Nigeria,Master’s degree,Business Analyst,Government/Public Service,Mid,< 25K,Google Cloud Spanner 
22737,30-34,Man,India,Bachelor’s degree,Data Analyst,Accounting/Finance,Sin experiencia,< 25K,Microsoft SQL Server 
22748,30-34,Man,Brazil,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,MySQL 
22748,30-34,Man,Brazil,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,PostgreSQL 
22748,30-34,Man,Brazil,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,MongoDB 
22748,30-34,Man,Brazil,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,IBM Db2 
22748,30-34,Man,Brazil,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,Microsoft SQL Server 
22748,30-34,Man,Brazil,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,Microsoft Azure SQL Database 
22748,30-34,Man,Brazil,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,Microsoft Azure Cosmos DB 
22748,30-34,Man,Brazil,Bachelor’s degree,Business Analyst,Other,Junior,< 25K,Amazon RDS 
22770,25-29,Man,Peru,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,MySQL 
22770,25-29,Man,Peru,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,PostgreSQL 
22770,25-29,Man,Peru,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,IBM Db2 
22770,25-29,Man,Peru,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,Microsoft SQL Server 
22770,25-29,Man,Peru,Master’s degree,Data Analyst,Government/Public Service,Junior,< 25K,Google Cloud SQL 
22790,22-24,Woman,India,Master’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,MySQL 
22790,22-24,Woman,India,Master’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,PostgreSQL 
22790,22-24,Woman,India,Master’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,SQLite 
22790,22-24,Woman,India,Master’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,MongoDB 
22790,22-24,Woman,India,Master’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Microsoft Azure SQL Database 
22790,22-24,Woman,India,Master’s degree,Data Analyst,Marketing/CRM,Junior,< 25K,Google Cloud BigTable 
22807,18-21,Prefer not to say,India,Bachelor’s degree,Business Analyst,Manufacturing/Fabrication,Junior,< 25K,MySQL 
22823,25-29,Man,China,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K,MySQL 
22823,25-29,Man,China,Bachelor’s degree,Data Analyst,Computers/Technology,Mid,< 25K,MongoDB 
22827,22-24,Man,India,Master’s degree,Data Analyst,Computers/Technology,Sin experiencia,25K - 50K,MySQL 
22827,22-24,Man,India,Master’s degree,Data Analyst,Computers/Technology,Sin experiencia,25K - 50K,PostgreSQL 
22827,22-24,Man,India,Master’s degree,Data Analyst,Computers/Technology,Sin experiencia,25K - 50K,MongoDB 
22849,35-39,Man,Germany,Doctoral degree,Data Analyst,Other,Junior,< 25K,MySQL 
22849,35-39,Man,Germany,Doctoral degree,Data Analyst,Other,Junior,< 25K,PostgreSQL 
22849,35-39,Man,Germany,Doctoral degree,Data Analyst,Other,Junior,< 25K,SQLite 
22849,35-39,Man,Germany,Doctoral degree,Data Analyst,Other,Junior,< 25K,MongoDB 
22857,25-29,Man,Mexico,Master’s degree,Business Analyst,Manufacturing/Fabrication,Junior,< 25K,Amazon DynamoDB 
22857,25-29,Man,Mexico,Master’s degree,Business Analyst,Manufacturing/Fabrication,Junior,< 25K,Google Cloud SQL 
22879,30-34,Man,Turkey,Master’s degree,Business Analyst,Accounting/Finance,Sin experiencia,< 25K,PostgreSQL 
22879,30-34,Man,Turkey,Master’s degree,Business Analyst,Accounting/Finance,Sin experiencia,< 25K,MongoDB 
22879,30-34,Man,Turkey,Master’s degree,Business Analyst,Accounting/Finance,Sin experiencia,< 25K,Microsoft Azure SQL Database 
22919,60-69,Man,United States of America,Bachelor’s degree,Business Analyst,Academics/Education,Junior,< 25K,PostgreSQL 
22919,60-69,Man,United States of America,Bachelor’s degree,Business Analyst,Academics/Education,Junior,< 25K,Oracle Database 
22919,60-69,Man,United States of America,Bachelor’s degree,Business Analyst,Academics/Education,Junior,< 25K,MongoDB 
22919,60-69,Man,United States of America,Bachelor’s degree,Business Analyst,Academics/Education,Junior,< 25K,Amazon RDS 
22919,60-69,Man,United States of America,Bachelor’s degree,Business Analyst,Academics/Education,Junior,< 25K,Google Cloud SQL 
22927,50-54,Man,Pakistan,Bachelor’s degree,Business Analyst,Broadcasting/Communications,Junior,< 25K,Microsoft Azure Cosmos DB 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,MySQL 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,SQLite 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Oracle Database 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,IBM Db2 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Microsoft SQL Server 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Microsoft Azure SQL Database 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Microsoft Azure Cosmos DB 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Amazon Redshift 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Amazon RDS 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Google Cloud SQL 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Google Cloud Firestore 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Google Cloud BigTable 
22944,40-44,Man,Brazil,Master’s degree,Data Analyst,Computers/Technology,Junior,< 25K,Google Cloud Spanner 
22996,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Retail/Sales,Junior,< 25K,Microsoft SQL Server 
22997,25-29,Woman,Indonesia,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,MySQL 
22997,25-29,Woman,Indonesia,Master’s degree,Data Analyst,Academics/Education,Junior,< 25K,Snowflake 
23009,35-39,Man,France,Master’s degree,Data Analyst,Academics/Education,Mid,< 25K,MySQL 
23009,35-39,Man,France,Master’s degree,Data Analyst,Academics/Education,Mid,< 25K,PostgreSQL 
23009,35-39,Man,France,Master’s degree,Data Analyst,Academics/Education,Mid,< 25K,SQLite 
23009,35-39,Man,France,Master’s degree,Data Analyst,Academics/Education,Mid,< 25K,MongoDB 
23016,45-49,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,50K - 100K,MongoDB 
23016,45-49,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,50K - 100K,Microsoft Azure SQL Database 
23016,45-49,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Analyst,Broadcasting/Communications,Senior+,50K - 100K,Microsoft Azure Cosmos DB 
23092,25-29,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Business Analyst,Retail/Sales,Sin experiencia,< 25K,MySQL 
23092,25-29,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Business Analyst,Retail/Sales,Sin experiencia,< 25K,Microsoft SQL Server 
23092,25-29,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Business Analyst,Retail/Sales,Sin experiencia,< 25K,Microsoft Azure Cosmos DB 
23092,25-29,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Business Analyst,Retail/Sales,Sin experiencia,< 25K,Amazon Redshift 
23092,25-29,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Business Analyst,Retail/Sales,Sin experiencia,< 25K,Amazon RDS 
23092,25-29,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Business Analyst,Retail/Sales,Sin experiencia,< 25K,Google Cloud BigQuery 
23092,25-29,Man,Nigeria,Some college/university study without earning a bachelor’s degree,Business Analyst,Retail/Sales,Sin experiencia,< 25K,Google Cloud BigTable 
23095,25-29,Man,Russia,Bachelor’s degree,Data Analyst,Marketing/CRM,Mid,< 25K,MySQL 
23095,25-29,Man,Russia,Bachelor’s degree,Data Analyst,Marketing/CRM,Mid,< 25K,PostgreSQL 
23095,25-29,Man,Russia,Bachelor’s degree,Data Analyst,Marketing/CRM,Mid,< 25K,SQLite 
23095,25-29,Man,Russia,Bachelor’s degree,Data Analyst,Marketing/CRM,Mid,< 25K,Oracle Database 
23095,25-29,Man,Russia,Bachelor’s degree,Data Analyst,Marketing/CRM,Mid,< 25K,Amazon RDS 
23142,30-34,Man,Ghana,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,MySQL 
23142,30-34,Man,Ghana,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,PostgreSQL 
23142,30-34,Man,Ghana,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,SQLite 
23142,30-34,Man,Ghana,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,Oracle Database 
23142,30-34,Man,Ghana,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,MongoDB 
23142,30-34,Man,Ghana,Bachelor’s degree,Data Analyst,Medical/Pharmaceutical,Junior,< 25K,Microsoft SQL Server 
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,PostgreSQL 
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,SQLite 
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Oracle Database 
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,MongoDB 
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Snowflake 
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Microsoft Azure SQL Database 
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Amazon Redshift 
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Amazon RDS 
23150,22-24,Man,Nigeria,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Google Cloud SQL 
23152,45-49,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Computers/Technology,Senior+,50K - 100K,MySQL 
23152,45-49,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Computers/Technology,Senior+,50K - 100K,PostgreSQL 
23152,45-49,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Computers/Technology,Senior+,50K - 100K,Oracle Database 
23152,45-49,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Computers/Technology,Senior+,50K - 100K,MongoDB 
23152,45-49,Man,Saudi Arabia,Bachelor’s degree,Data Analyst,Computers/Technology,Senior+,50K - 100K,Microsoft SQL Server 
23156,35-39,Woman,Russia,Bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Other
23162,22-24,Man,India,Master’s degree,Data Analyst,Retail/Sales,Junior,< 25K,MySQL 
23162,22-24,Man,India,Master’s degree,Data Analyst,Retail/Sales,Junior,< 25K,MongoDB 
23162,22-24,Man,India,Master’s degree,Data Analyst,Retail/Sales,Junior,< 25K,Snowflake 
23173,22-24,Man,Other,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K,MySQL 
23173,22-24,Man,Other,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K,PostgreSQL 
23173,22-24,Man,Other,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K,MongoDB 
23173,22-24,Man,Other,Bachelor’s degree,Data Analyst,Government/Public Service,Junior,< 25K,Microsoft SQL Server 
23193,55-59,Woman,United States of America,Master’s degree,Data Analyst,Academics/Education,Senior+,100K - 200K,PostgreSQL 
23282,22-24,Man,Ghana,No formal education past high school,Data Analyst,Other,Sin experiencia,< 25K,MySQL 
23282,22-24,Man,Ghana,No formal education past high school,Data Analyst,Other,Sin experiencia,< 25K,PostgreSQL 
23282,22-24,Man,Ghana,No formal education past high school,Data Analyst,Other,Sin experiencia,< 25K,Oracle Database 
23282,22-24,Man,Ghana,No formal education past high school,Data Analyst,Other,Sin experiencia,< 25K,MongoDB 
23282,22-24,Man,Ghana,No formal education past high school,Data Analyst,Other,Sin experiencia,< 25K,Microsoft SQL Server 
23282,22-24,Man,Ghana,No formal education past high school,Data Analyst,Other,Sin experiencia,< 25K,Google Cloud BigQuery 
23346,35-39,Man,Mexico,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,Sin experiencia,< 25K,MySQL 
23346,35-39,Man,Mexico,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,Sin experiencia,< 25K,SQLite 
23346,35-39,Man,Mexico,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,Sin experiencia,< 25K,Microsoft SQL Server 
23346,35-39,Man,Mexico,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,Sin experiencia,< 25K,Microsoft Azure SQL Database 
23346,35-39,Man,Mexico,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,Sin experiencia,< 25K,Google Cloud BigQuery 
23346,35-39,Man,Mexico,Master’s degree,Data Analyst,Hospitality/Entertainment/Sports,Sin experiencia,< 25K,Google Cloud SQL 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,MySQL 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,PostgreSQL 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,SQLite 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,Oracle Database 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,MongoDB 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,Microsoft SQL Server 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,Amazon Redshift 
23449,35-39,Man,Brazil,Bachelor’s degree,Data Analyst,Government/Public Service,Senior+,< 25K,Google Cloud SQL 
23505,30-34,Man,Other,Bachelor’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,MySQL 
23505,30-34,Man,Other,Bachelor’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,PostgreSQL 
23505,30-34,Man,Other,Bachelor’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,Oracle Database 
23505,30-34,Man,Other,Bachelor’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,MongoDB 
23505,30-34,Man,Other,Bachelor’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,Microsoft SQL Server 
23505,30-34,Man,Other,Bachelor’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,Microsoft Azure SQL Database 
23505,30-34,Man,Other,Bachelor’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,Google Cloud SQL 
23505,30-34,Man,Other,Bachelor’s degree,Data Analyst,Non-profit/Service,Junior,< 25K,Google Cloud BigTable 
23516,30-34,Man,Brazil,Master’s degree,Business Analyst,Energy/Mining,Mid,25K - 50K,MySQL 
23516,30-34,Man,Brazil,Master’s degree,Business Analyst,Energy/Mining,Mid,25K - 50K,Oracle Database 
23516,30-34,Man,Brazil,Master’s degree,Business Analyst,Energy/Mining,Mid,25K - 50K,Microsoft SQL Server 
23516,30-34,Man,Brazil,Master’s degree,Business Analyst,Energy/Mining,Mid,25K - 50K,Microsoft Azure SQL Database 
23516,30-34,Man,Brazil,Master’s degree,Business Analyst,Energy/Mining,Mid,25K - 50K,Microsoft Azure Cosmos DB 
23563,55-59,Man,Japan,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Snowflake 
23563,55-59,Man,Japan,Some college/university study without earning a bachelor’s degree,Data Analyst,Accounting/Finance,Junior,< 25K,Google Cloud BigQuery 
23564,45-49,Man,Italy,No formal education past high school,Business Analyst,Online Service/Internet-based Services,Mid,< 25K,MySQL 
23564,45-49,Man,Italy,No formal education past high school,Business Analyst,Online Service/Internet-based Services,Mid,< 25K,MongoDB 
23618,30-34,Man,Brazil,Bachelor’s degree,Data Analyst,Retail/Sales,Senior,< 25K,Microsoft Azure SQL Database 
23618,30-34,Man,Brazil,Bachelor’s degree,Data Analyst,Retail/Sales,Senior,< 25K,Google Cloud SQL 
23618,30-34,Man,Brazil,Bachelor’s degree,Data Analyst,Retail/Sales,Senior,< 25K,Google Cloud Firestore 
23712,30-34,Man,India,Master’s degree,Business Analyst,Computers/Technology,Sin experiencia,25K - 50K,Google Cloud SQL 
23740,45-49,Man,Nigeria,Bachelor’s degree,Business Analyst,Academics/Education,Sin experiencia,< 25K,IBM Db2 
23740,45-49,Man,Nigeria,Bachelor’s degree,Business Analyst,Academics/Education,Sin experiencia,< 25K,Microsoft SQL Server 
23740,45-49,Man,Nigeria,Bachelor’s degree,Business Analyst,Academics/Education,Sin experiencia,< 25K,Microsoft Azure Cosmos DB 
23740,45-49,Man,Nigeria,Bachelor’s degree,Business Analyst,Academics/Education,Sin experiencia,< 25K,Google Cloud Firestore 
23740,45-49,Man,Nigeria,Bachelor’s degree,Business Analyst,Academics/Education,Sin experiencia,< 25K,Google Cloud BigTable 
